binomial,genus,family,fossilArea,Area,taxon
Lycodon striatus,Lycodon,Colubridae,1828215.365,4773714.636875,Reptile
Lytorhynchus diadema,Lytorhynchus,Colubridae,4665095.141,13474565.402875,Reptile
Lytorhynchus ridgewayi,Lytorhynchus,Colubridae,570536.5519,1375625.58972,Reptile
Macrovipera lebetina,Macrovipera,Viperidae,670658.0755,2116991.115264,Reptile
Malpolon insignitus,Malpolon,Lamprophiidae,345027.6289,1568493.722438,Reptile
Mauremys caspica,Mauremys,Geoemydidae,500664.1878,1749868.764499,Reptile
Mediodactylus aspratilis,Mediodactylus,Gekkonidae,2735.560524,39596.063116,Reptile
Mediodactylus heterocercus,Mediodactylus,Gekkonidae,8193.349635,162937.578019,Reptile
Mediodactylus heteropholis,Mediodactylus,Gekkonidae,486.9610609,11887.92567,Reptile
Mediodactylus kotschyi,Mediodactylus,Gekkonidae,57226.96133,731747.735511,Reptile
Mediodactylus russowii,Mediodactylus,Gekkonidae,1094284.607,2004575.593232,Reptile
Mediodactylus spinicauda,Mediodactylus,Gekkonidae,39163.77092,94050.036426,Reptile
Mesalina brevirostris,Mesalina,Lacertidae,282988.9872,1042583.294545,Reptile
Mesalina watsonana,Mesalina,Lacertidae,1132318.55,2388396.280907,Reptile
Microgecko helenae,Microgecko,Gekkonidae,27944.66631,219040.371686,Reptile
Microgecko latifi,Microgecko,Gekkonidae,110368.3071,196637.183932,Reptile
Montivipera latifii,Montivipera,Viperidae,3835.720618,11971.57809,Reptile
Montivipera raddei,Montivipera,Viperidae,9808.420981,98625.414163,Reptile
Myriopholis macrorhyncha,Myriopholis,Leptotyphlopidae,1146812.023,4354540.251114,Reptile
Naja oxiana,Naja,Elapidae,746602.7076,1499834.546407,Reptile
Natrix natrix,Natrix,Colubridae,1895297.048,14431704.394948,Reptile
Natrix tessellata,Natrix,Colubridae,1801764.748,7004767.641127,Reptile
Oligodon taeniolatus,Oligodon,Colubridae,1271830.074,3708607.069809,Reptile
Ophiomorus brevipes,Ophiomorus,Scincidae,218369.3908,435012.089374,Reptile
Ophiomorus chernovi,Ophiomorus,Scincidae,66.7609686,9982.395879,Reptile
Ophiomorus maranjabensis,Ophiomorus,Scincidae,971.8994888,1059.560495,Reptile
Ophiomorus nuchalis,Ophiomorus,Scincidae,1211.401001,1382.241036,Reptile
Ophiomorus tridactylus,Ophiomorus,Scincidae,96253.64572,149229.605912,Reptile
Ophisops elegans,Ophisops,Lacertidae,490620.0214,2424526.633565,Reptile
Paralaudakia bochariensis,Paralaudakia,Agamidae,28818.615,68580.194701,Reptile
Paralaudakia caucasia,Paralaudakia,Agamidae,458567.7736,1289068.017035,Reptile
Paralaudakia erythrogaster,Paralaudakia,Agamidae,11090.26202,103277.898782,Reptile
Paralaudakia lehmanni,Paralaudakia,Agamidae,70901.37268,347630.980023,Reptile
Paralaudakia microlepis,Paralaudakia,Agamidae,515951.8412,1173734.413859,Reptile
Parvilacerta parva,Parvilacerta,Lacertidae,23934.00804,388236.805427,Reptile
Phrynocephalus golubewii,Phrynocephalus,Agamidae,39576.11446,53287.377536,Reptile
Phrynocephalus guttatus,Phrynocephalus,Agamidae,898280.6734,1743970.275626,Reptile
Phrynocephalus helioscopus,Phrynocephalus,Agamidae,1940216.619,6089811.411784,Reptile
Phrynocephalus interscapularis,Phrynocephalus,Agamidae,691737.4894,1138773.235478,Reptile
Phrynocephalus maculatus,Phrynocephalus,Agamidae,1322620.142,2493728.964829,Reptile
Phrynocephalus mystaceus,Phrynocephalus,Agamidae,1240211.505,2116869.014025,Reptile
Phrynocephalus ornatus,Phrynocephalus,Agamidae,204495.3262,360633.889893,Reptile
Phrynocephalus persicus,Phrynocephalus,Agamidae,105179.8309,363200.400735,Reptile
Phrynocephalus raddei,Phrynocephalus,Agamidae,198238.3371,288083.690035,Reptile
Phrynocephalus reticulatus,Phrynocephalus,Agamidae,349095.2651,430649.485355,Reptile
Phrynocephalus rossikowi,Phrynocephalus,Agamidae,89463.16085,90919.127611,Reptile
Phrynocephalus scutellatus,Phrynocephalus,Agamidae,688525.3127,1143910.523288,Reptile
Platyceps karelini,Platyceps,Colubridae,1312245.978,2650778.728005,Reptile
Platyceps najadum,Platyceps,Colubridae,848715.4779,2732430.083154,Reptile
Platyceps rhodorachis,Platyceps,Colubridae,1747987.595,5653471.619941,Reptile
Psammophis lineolatus,Psammophis,Lamprophiidae,3015556.47,6546763.904931,Reptile
Psammophis schokari,Psammophis,Lamprophiidae,6029826.054,17079487.016161,Reptile
Pseudocerastes fieldi,Pseudocerastes,Viperidae,51470.22534,374018.51272,Reptile
Pseudocerastes persicus,Pseudocerastes,Viperidae,831479.3791,1653438.424873,Reptile
Pseudocerastes urarachnoides,Pseudocerastes,Viperidae,3612.391167,41962.912547,Reptile
Pseudopus apodus,Pseudopus,Anguidae,296047.9149,1423701.139409,Reptile
Ptyas mucosa,Ptyas,Colubridae,2110237.544,8207983.422968,Reptile
Rafetus euphraticus,Rafetus,Trionychidae,135715.1752,387986.766546,Reptile
Rhynchocalamus melanocephalus,Rhynchocalamus,Colubridae,205025.8425,945991.637036,Reptile
Saara asmussi,Saara,Agamidae,314431.3581,471841.104584,Reptile
Saara loricata,Saara,Agamidae,79321.82883,146349.383843,Reptile
Spalerosophis diadema,Spalerosophis,Colubridae,5654308.831,14004032.480316,Reptile
Spalerosophis microlepis,Spalerosophis,Colubridae,120511.4501,411534.975789,Reptile
Stellagama stellio,Stellagama,Agamidae,76972.60716,987277.020863,Reptile
Stenodactylus slevini,Stenodactylus,Gekkonidae,271501.5777,1193146.449945,Reptile
Telescopus fallax,Telescopus,Colubridae,243304.4788,1291423.724525,Reptile
Telescopus rhinopoma,Telescopus,Colubridae,543589.2508,1142223.027227,Reptile
Telescopus tessellatus,Telescopus,Colubridae,170533.0036,397435.900732,Reptile
Tenuidactylus bogdanovi,Tenuidactylus,Gekkonidae,6586.516656,8798.124443,Reptile
Tenuidactylus caspius,Tenuidactylus,Gekkonidae,918646.1925,2009694.842356,Reptile
Tenuidactylus fedtschenkoi,Tenuidactylus,Gekkonidae,116365.4027,301413.099099,Reptile
Tenuidactylus longipes,Tenuidactylus,Gekkonidae,93632.00769,176824.707779,Reptile
Tenuidactylus turcmenicus,Tenuidactylus,Gekkonidae,5906.487151,50967.871882,Reptile
Teratoscincus bedriagai,Teratoscincus,Sphaerodactylidae,144846.3911,192012.593921,Reptile
Teratoscincus keyserlingii,Teratoscincus,Sphaerodactylidae,559719.575,876605.554333,Reptile
Teratoscincus scincus,Teratoscincus,Sphaerodactylidae,1062361.56,1956985.375012,Reptile
Testudo graeca,Testudo,Testudinidae,952311.7337,3530271.504611,Reptile
Testudo horsfieldii,Testudo,Testudinidae,1739941.538,4614669.537313,Reptile
Timon princeps,Timon,Lacertidae,15702.66469,230996.208854,Reptile
Trachylepis aurata,Trachylepis,Scincidae,360417.4238,1611924.738124,Reptile
Trachylepis septemtaeniata,Trachylepis,Scincidae,424125.4648,1176890.240972,Reptile
Trachylepis vittata,Trachylepis,Scincidae,189326.1056,794865.045351,Reptile
Trapelus agilis,Trapelus,Agamidae,1462269.586,3155583.110943,Reptile
Trapelus agnetae,Trapelus,Agamidae,179129.7064,1248882.23103,Reptile
Trapelus ruderatus,Trapelus,Agamidae,560271.6451,2628435.166633,Reptile
Trapelus sanguinolentus,Trapelus,Agamidae,1135816.064,2580866.840248,Reptile
Uromastyx aegyptia,Uromastyx,Agamidae,929693.1048,3040314.941257,Reptile
Varanus griseus,Varanus,Varanidae,6690528.06,18270642.591967,Reptile
Varanus nesterovi,Varanus,Varanidae,80632.30334,120740.180663,Reptile
Vipera ammodytes,Vipera,Viperidae,80643.52006,863998.755846,Reptile
Vipera darevskii,Vipera,Viperidae,0,10531.84989,Reptile
Vipera dinniki,Vipera,Viperidae,7319.614302,68435.716832,Reptile
Vipera eriwanensis,Vipera,Viperidae,8548.174366,157049.799999,Reptile
Vipera lotievi,Vipera,Viperidae,0,43137.422381,Reptile
Vipera renardi,Vipera,Viperidae,678858.0883,4142414.207428,Reptile
Vipera shemakhensis,Vipera,Viperidae,774.6479145,3743.747926,Reptile
Vipera transcaucasiana,Vipera,Viperidae,0,43776.596907,Reptile
Vipera ursinii,Vipera,Viperidae,702740.353,3802505.361515,Reptile
Walterinnesia morgani,Walterinnesia,Elapidae,257727.5016,950846.224056,Reptile
Xerotyphlops vermicularis,Xerotyphlops,Typhlopidae,424681.5,2016933.967424,Reptile
Zamenis hohenackeri,Zamenis,Colubridae,32303.31432,453258.064033,Reptile
Zamenis longissimus,Zamenis,Colubridae,385457.8077,2281524.826942,Reptile
Zamenis persicus,Zamenis,Colubridae,8540.152686,62247.424349,Reptile
Zootoca vivipara,Zootoca,Lacertidae,1095516.594,17422255.909685,Reptile
Chalcides ocellatus,Chalcides,Scincidae,1731644.137,7999193.022047,Reptile
Dibamus novaeguineae,Dibamus,Dibamidae,129574.1172,1185054.18423,Reptile
Emoia obscura,Emoia,Scincidae,18239.52277,279663.995925,Reptile
Eugongylus rufescens,Eugongylus,Scincidae,114492.3909,835121.988561,Reptile
Hemidactylus frenatus,Hemidactylus,Gekkonidae,1723757.259,9285897.853045,Reptile
Abditomys latidens,Abditomys,MURIDAE,36.4299683188122,788.230865804462,Mammal
Abeomelomys sevia,Abeomelomys,MURIDAE,0,9684.01232320034,Mammal
Abrawayaomys chebezi,Abrawayaomys,CRICETIDAE,0,52828.3497086224,Mammal
Abrawayaomys ruschii,Abrawayaomys,CRICETIDAE,0,50733.6451401978,Mammal
Abrocoma bennettii,Abrocoma,ABROCOMIDAE,1320.79459733682,124893.436162467,Mammal
Abrocoma boliviensis,Abrocoma,ABROCOMIDAE,0,64.7398906465332,Mammal
Abrocoma budini,Abrocoma,ABROCOMIDAE,0,405.499604516467,Mammal
Abrocoma cinerea,Abrocoma,ABROCOMIDAE,96547.661164295,529161.764479697,Mammal
Abrocoma famatina,Abrocoma,ABROCOMIDAE,117.624669736214,3306.5199996531,Mammal
Abrocoma shistacea,Abrocoma,ABROCOMIDAE,156.219837567542,5496.52627135719,Mammal
Abrocoma uspallata,Abrocoma,ABROCOMIDAE,0,14.3177919196586,Mammal
Abrocoma vaccarum,Abrocoma,ABROCOMIDAE,0,37.1756624381656,Mammal
Abrothrix andinus,Abrothrix,CRICETIDAE,105488.149906619,612695.886920252,Mammal
Abrothrix illutea,Abrothrix,CRICETIDAE,18979.8322985652,56348.3020309089,Mammal
Abrothrix jelskii,Abrothrix,CRICETIDAE,69623.5250261427,498020.512229608,Mammal
Abrothrix lanosus,Abrothrix,CRICETIDAE,416.224899915602,40592.9278167861,Mammal
Abrothrix longipilis,Abrothrix,CRICETIDAE,37570.7528811339,717943.775460658,Mammal
Abrothrix manni,Abrothrix,CRICETIDAE,256.299143215697,45194.6023561081,Mammal
Abrothrix olivaceus,Abrothrix,CRICETIDAE,59264.5198299854,1083353.91927077,Mammal
Abrothrix sanborni,Abrothrix,CRICETIDAE,76.5954229330101,4530.77360266522,Mammal
Acerodon celebensis,Acerodon,PTEROPODIDAE,7157.9637384747,177574.278149885,Mammal
Acerodon humilis,Acerodon,PTEROPODIDAE,68.9555010783804,929.157172770433,Mammal
Acerodon jubatus,Acerodon,PTEROPODIDAE,8669.88527269445,155341.681228612,Mammal
Acerodon leucotis,Acerodon,PTEROPODIDAE,197.365104987135,12751.1813643172,Mammal
Acerodon mackloti,Acerodon,PTEROPODIDAE,723.536780664581,74622.8047719513,Mammal
Acinonyx jubatus,Acinonyx,FELIDAE,1094646.16998922,5118924.61798634,Mammal
Acomys airensis,Acomys,MURIDAE,969965.301890183,1825614.3849003,Mammal
Acomys cahirinus,Acomys,MURIDAE,998578.555867749,4017405.44985225,Mammal
Acomys cilicicus,Acomys,MURIDAE,0.681837956142972,17.6246375189932,Mammal
Acomys cineraceus,Acomys,MURIDAE,183758.947611164,1049535.8327415,Mammal
Acomys dimidiatus,Acomys,MURIDAE,216887.196294944,1558191.3280036,Mammal
Acomys ignitus,Acomys,MURIDAE,27654.0162107072,105257.248143651,Mammal
Acomys johannis,Acomys,MURIDAE,6250.29625091151,426073.454624119,Mammal
Acomys kempi,Acomys,MURIDAE,239719.284228175,569641.659437205,Mammal
Acomys louisae,Acomys,MURIDAE,143170.806112686,688439.493456085,Mammal
Acomys minous,Acomys,MURIDAE,68.2888811015204,8344.72126142854,Mammal
Acomys mullah,Acomys,MURIDAE,30076.7208523177,160421.30600064,Mammal
Acomys muzei,Acomys,MURIDAE,127634.860969617,472587.86010155,Mammal
Acomys nesiotes,Acomys,MURIDAE,2.97028002891696,9272.67387032631,Mammal
Acomys ngurui,Acomys,MURIDAE,17167.6207641867,261358.90775275,Mammal
Acomys percivali,Acomys,MURIDAE,61981.9593392309,222957.79777623,Mammal
Acomys russatus,Acomys,MURIDAE,66206.177932717,701822.892627051,Mammal
Acomys selousi,Acomys,MURIDAE,11315.6273259403,258302.413911002,Mammal
Acomys seurati,Acomys,MURIDAE,17010.0041407999,298863.416138285,Mammal
Acomys spinosissimus,Acomys,MURIDAE,8.44640013550606,101250.459225876,Mammal
Acomys subspinosus,Acomys,MURIDAE,2828.6889455773,94359.6570447352,Mammal
Acomys wilsoni,Acomys,MURIDAE,400359.150287945,1372808.14926193,Mammal
Aconaemys fuscus,Aconaemys,OCTODONTIDAE,0,31934.4594205683,Mammal
Aconaemys porteri,Aconaemys,OCTODONTIDAE,0,22673.7399116846,Mammal
Aconaemys sagei,Aconaemys,OCTODONTIDAE,2.60545659160594,40513.2366061135,Mammal
Acrobates pygmaeus,Acrobates,ACROBATIDAE,239858.184574819,1200803.32866881,Mammal
Addax nasomaculatus,Addax,BOVIDAE,40008.8954501416,49489.7861354117,Mammal
Aegialomys galapagoensis,Aegialomys,CRICETIDAE,0,573.324749345861,Mammal
Aegialomys xanthaeolus,Aegialomys,CRICETIDAE,27945.263521436,258905.50806525,Mammal
Aepeomys lugens,Aepeomys,CRICETIDAE,0,9497.28338314063,Mammal
Aepeomys reigi,Aepeomys,CRICETIDAE,115.044582901216,13016.5584309024,Mammal
Aepyceros melampus,Aepyceros,BOVIDAE,602582.391842842,3498070.34677105,Mammal
Aepyprymnus rufescens,Aepyprymnus,POTOROIDAE,37972.7600604663,566541.596839032,Mammal
Aeretes melanopterus,Aeretes,SCIURIDAE,181.367876783256,56110.018109822,Mammal
Aeromys tephromelas,Aeromys,SCIURIDAE,43114.2213293214,362180.593406589,Mammal
Aeromys thomasi,Aeromys,SCIURIDAE,31894.5950245012,446206.989546464,Mammal
Aethalops aequalis,Aethalops,PTEROPODIDAE,0,93009.2547076286,Mammal
Aethalops alecto,Aethalops,PTEROPODIDAE,1060.94272663754,158278.619779426,Mammal
Aethomys bocagei,Aethomys,MURIDAE,8070.86081190691,253323.097510633,Mammal
Aethomys chrysophilus,Aethomys,MURIDAE,681199.411517181,4154310.87880208,Mammal
Aethomys hindei,Aethomys,MURIDAE,427882.398381748,2482104.73420754,Mammal
Aethomys ineptus,Aethomys,MURIDAE,12895.033627609,592263.526347536,Mammal
Aethomys kaiseri,Aethomys,MURIDAE,305146.295655093,1693324.61363885,Mammal
Aethomys nyikae,Aethomys,MURIDAE,112275.868497338,897954.939846982,Mammal
Aethomys silindensis,Aethomys,MURIDAE,749.409774247419,19128.9190275522,Mammal
Aethomys stannarius,Aethomys,MURIDAE,15869.4496096652,170067.330327803,Mammal
Aethomys thomasi,Aethomys,MURIDAE,10422.2480379745,270707.019902605,Mammal
Ailuropoda melanoleuca,Ailuropoda,URSIDAE,0,34603.9871661167,Mammal
Ailurops melanotis,Ailurops,PHALANGERIDAE,19.9246370452407,274.513717561925,Mammal
Ailurops ursinus,Ailurops,PHALANGERIDAE,7186.24297842498,179858.762442167,Mammal
Ailurus fulgens,Ailurus,AILURIDAE,0.876388246513337,338840.111903587,Mammal
Akodon aerosus,Akodon,CRICETIDAE,54.5479108037434,114171.92456348,Mammal
Akodon affinis,Akodon,CRICETIDAE,9.27343156193765,42195.5325357166,Mammal
Akodon albiventer,Akodon,CRICETIDAE,80558.2800833914,402037.216040697,Mammal
Akodon azarae,Akodon,CRICETIDAE,806661.523913315,1227633.00497714,Mammal
Akodon boliviensis,Akodon,CRICETIDAE,28493.1057271411,217525.59775141,Mammal
Akodon budini,Akodon,CRICETIDAE,1585.9971640487,19876.0871317644,Mammal
Akodon caenosus,Akodon,CRICETIDAE,18583.3647225802,187076.05921656,Mammal
Akodon cursor,Akodon,CRICETIDAE,11941.4965775538,824270.389307557,Mammal
Akodon dayi,Akodon,CRICETIDAE,140915.531933741,289343.131150835,Mammal
Akodon dolores,Akodon,CRICETIDAE,431198.982961433,809672.967075833,Mammal
Akodon fumeus,Akodon,CRICETIDAE,132.630291734184,151083.937664111,Mammal
Akodon iniscatus,Akodon,CRICETIDAE,105787.731403044,573426.878373187,Mammal
Akodon juninensis,Akodon,CRICETIDAE,639.049008536569,115446.532402483,Mammal
Akodon kofordi,Akodon,CRICETIDAE,0,13610.5760524051,Mammal
Akodon lindberghi,Akodon,CRICETIDAE,0,165506.061979481,Mammal
Akodon lutescens,Akodon,CRICETIDAE,16964.936208624,118598.344830487,Mammal
Akodon mimus,Akodon,CRICETIDAE,106.101972417516,57426.4858708742,Mammal
Akodon molinae,Akodon,CRICETIDAE,263290.786632229,429200.695995503,Mammal
Akodon mollis,Akodon,CRICETIDAE,4144.86027314893,265397.245009733,Mammal
Akodon montensis,Akodon,CRICETIDAE,50810.0900885294,1050533.62790723,Mammal
Akodon mystax,Akodon,CRICETIDAE,0,17695.1474073525,Mammal
Akodon orophilus,Akodon,CRICETIDAE,0,33884.8191680012,Mammal
Akodon paranaensis,Akodon,CRICETIDAE,21292.3874087446,482683.796381704,Mammal
Akodon pervalens,Akodon,CRICETIDAE,3027.97366967334,60582.4772056982,Mammal
Akodon philipmyersi,Akodon,CRICETIDAE,1492.49037383602,6207.9140189168,Mammal
Akodon polopi,Akodon,CRICETIDAE,20820.1642078508,47745.027739409,Mammal
Akodon reigi,Akodon,CRICETIDAE,19974.8261320707,65883.0767085104,Mammal
Akodon sanctipaulensis,Akodon,CRICETIDAE,531.647169543353,23692.8309712762,Mammal
Akodon serrensis,Akodon,CRICETIDAE,750.178426481249,276056.740160073,Mammal
Akodon siberiae,Akodon,CRICETIDAE,0,25253.3981184076,Mammal
Akodon simulator,Akodon,CRICETIDAE,49050.0802022016,156798.2064288,Mammal
Akodon spegazzinii,Akodon,CRICETIDAE,72622.182505687,219407.225859842,Mammal
Akodon subfuscus,Akodon,CRICETIDAE,1559.18806587486,171080.134579687,Mammal
Akodon surdus,Akodon,CRICETIDAE,0,16434.4199652172,Mammal
Akodon sylvanus,Akodon,CRICETIDAE,43.3027362091179,39317.6568585825,Mammal
Akodon toba,Akodon,CRICETIDAE,426586.524369878,443678.671595914,Mammal
Akodon torques,Akodon,CRICETIDAE,0,66655.6836442787,Mammal
Akodon varius,Akodon,CRICETIDAE,77644.111701311,267718.812343702,Mammal
Alcelaphus buselaphus,Alcelaphus,BOVIDAE,839793.176443631,6856234.70875148,Mammal
Alces alces,Alces,CERVIDAE,687656.924745815,23097503.6429769,Mammal
Alionycteris paucidentata,Alionycteris,PTEROPODIDAE,0,6417.88333835482,Mammal
Allactaga balikunica,Allactaga,DIPODIDAE,140416.317663146,234647.511699475,Mammal
Allactaga bullata,Allactaga,DIPODIDAE,721283.404643805,1563884.34807469,Mammal
Allactaga elater,Allactaga,DIPODIDAE,1986417.46351563,3246004.20749318,Mammal
Allactaga euphratica,Allactaga,DIPODIDAE,115791.07375078,758044.854047414,Mammal
Allactaga firouzi,Allactaga,DIPODIDAE,820.128661248212,1316.15459025881,Mammal
Allactaga hotsoni,Allactaga,DIPODIDAE,290303.483210719,497553.534993991,Mammal
Allactaga major,Allactaga,DIPODIDAE,781514.542353835,4297420.76697606,Mammal
Allactaga severtzovi,Allactaga,DIPODIDAE,382736.922756378,706370.88752521,Mammal
Allactaga sibirica,Allactaga,DIPODIDAE,1705049.55686644,5412945.89966629,Mammal
Allactaga tetradactyla,Allactaga,DIPODIDAE,22510.9528796087,103574.760709889,Mammal
Allactaga toussi,Allactaga,DIPODIDAE,84746.8813014515,166069.18948797,Mammal
Allactaga vinogradovi,Allactaga,DIPODIDAE,9889.56428764929,53728.7757539844,Mammal
Allactaga williamsi,Allactaga,DIPODIDAE,79104.3660760151,705747.021648886,Mammal
Allactodipus bobrinskii,Allactodipus,DIPODIDAE,176613.562889691,275812.542030979,Mammal
Allenopithecus nigroviridis,Allenopithecus,CERCOPITHECIDAE,138521.918222276,526619.816837689,Mammal
Allocebus trichotis,Allocebus,CHEIROGALEIDAE,23.6079538829172,7303.53525718584,Mammal
Allochrocebus lhoesti,Allochrocebus,CERCOPITHECIDAE,1021.03741729408,216020.171481163,Mammal
Allochrocebus preussi,Allochrocebus,CERCOPITHECIDAE,13.3086466437326,17526.7654733922,Mammal
Allochrocebus solatus,Allochrocebus,CERCOPITHECIDAE,0,18941.8690022659,Mammal
Allocricetulus curtatus,Allocricetulus,CRICETIDAE,289991.903939557,1332521.429547,Mammal
Allocricetulus eversmanni,Allocricetulus,CRICETIDAE,257356.077192189,1776829.06538063,Mammal
Alouatta arctoidea,Alouatta,ATELIDAE,220065.342530187,406536.25630461,Mammal
Alouatta belzebul,Alouatta,ATELIDAE,57301.7197105122,864460.94099113,Mammal
Alouatta caraya,Alouatta,ATELIDAE,797630.672049482,3064149.23490283,Mammal
Alouatta discolor,Alouatta,ATELIDAE,13221.084976178,375736.458756746,Mammal
Alouatta guariba,Alouatta,ATELIDAE,18030.4193938201,940910.118107886,Mammal
Alouatta juara,Alouatta,ATELIDAE,220713.498782036,2337203.9282546,Mammal
Alouatta macconnelli,Alouatta,ATELIDAE,74583.633015422,1761102.8443398,Mammal
Alouatta nigerrima,Alouatta,ATELIDAE,7224.91412750186,236116.009734948,Mammal
Alouatta palliata,Alouatta,ATELIDAE,60036.9079720652,549363.065377029,Mammal
Alouatta pigra,Alouatta,ATELIDAE,62531.0138003114,246719.004218335,Mammal
Alouatta puruensis,Alouatta,ATELIDAE,29095.7956442681,1044786.72839808,Mammal
Alouatta sara,Alouatta,ATELIDAE,194085.778469071,341394.822630641,Mammal
Alouatta seniculus,Alouatta,ATELIDAE,231490.533195316,2267628.76714322,Mammal
Alouatta ululata,Alouatta,ATELIDAE,10138.4705448368,99442.8496513572,Mammal
Alticola albicaudus,Alticola,CRICETIDAE,132.76418159387,80162.8167681552,Mammal
Alticola argentatus,Alticola,CRICETIDAE,367964.76184388,1380712.65613842,Mammal
Alticola barakshin,Alticola,CRICETIDAE,73019.4793950011,225996.052388221,Mammal
Alticola lemminus,Alticola,CRICETIDAE,51011.7006716182,2068145.39125428,Mammal
