"","id_no","binomial","presence","origin","seasonal","compiler","yrcompiled","citation","subspecies","subpop","source","island","tax_comm","dist_comm","generalisd","legend","kingdom","phylum","class","order_","family","genus","category","marine","terrestial","freshwater","SHAPE_Leng","SHAPE_Area"
"4060",22039,"Trachypithecus obscurus",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)","styx",NA,NA,"East Perhentian",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","false","true","false",0.130637465863,0.0009278349944
"4061",22039,"Trachypithecus obscurus",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)","seimundi",NA,NA,"Pangan",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","false","true","false",0.469281349069,0.0097481599616
"4062",22039,"Trachypithecus obscurus",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)","carbo",NA,NA,"Dayang Bunting",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","false","true","false",0.331546908727,0.0040418250116
"4063",21870,"Thylogale brunii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","VU","false","true","false",18.7861767551,6.54692552369
"4064",21870,"Thylogale brunii",4,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","VU","false","true","false",8.2302709803,0.802324882345
"4065",21870,"Thylogale brunii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Aru Islands",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","VU","false","true","false",13.3516643366,0.574387341943
"4066",21870,"Thylogale brunii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Dolak",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","VU","false","true","false",4.69670693162,0.961163367721
"4067",21870,"Thylogale brunii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Kai Besar",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","VU","false","true","false",1.84956445636,0.0462583307778
"4068",45434566,"Macroscelides micus",1,1,1,"Galen B. Rathbun ",2015,"G.B. Rathbun, California Academy of Sciences, www.sengis.org",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","MACROSCELIDEA","MACROSCELIDIDAE","Macroscelides","LC","false","true","false",1.47992938609,0.082013450021
"4069",6683,"Dipodomys nitratoides",1,1,1,"IUCN SSC Small Mammal Specialist Group",2018,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","HETEROMYIDAE","Dipodomys","VU","false","true","false",13.0859273957,1.12994310986
"4070",136689,"Calomys expulsus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Calomys","LC","false","true","false",47.765150195,113.279759301
"4071",118355453,"Hoolock leuconedys",1,1,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","HYLOBATIDAE","Hoolock","VU","false","true","false",17.0547291093,10.0457491585
"4072",19542,"Rhinolophus guineensis",3,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Possibly Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","EN","false","true","false",11.706187164,1.81283333638
"4073",19542,"Rhinolophus guineensis",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","EN","false","true","false",31.7735629493,15.820532329
"4074",41631,"Conepatus humboldtii",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","Conepatus","LC","false","true","false",65.2684166107,81.2274011902
"4075",14600,"Neotomodon alstoni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Neotomodon","LC","false","true","false",16.067253341,2.3658494366
"4076",7949,"Equus africanus",1,1,1,"IUCN",2015,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PERISSODACTYLA","EQUIDAE","Equus","CR","false","true","false",13.019725071,5.62138439107
"4077",7949,"Equus africanus",4,1,1,"IUCN",2015,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","PERISSODACTYLA","EQUIDAE","Equus","CR","false","true","false",8.12306216739,1.49338928499
"4078",41594,"Crossarchus ansorgei",1,1,1,"IUCN",2015,"International Union for the Conservation of Nature",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","HERPESTIDAE","Crossarchus","LC","false","true","false",35.3777611009,48.9659174805
"4079",23197,"Zelotomys hildegardeae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Zelotomys","LC","false","true","false",84.3132553057,250.029388108
"4080",136209,"Pipistrellus hanaki",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Pipistrellus","VU","false","true","false",18.5988756904,4.65745112264
"4081",111949037,"Otomys karoensis",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Otomys","LC","false","true","false",40.3976089935,24.3976579002
"4082",14143,"Myotis atacamensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Myotis","EN","false","true","false",56.8359946373,21.9542213685
"4083",11050,"Komodomys rintjanus",5,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extinct","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Komodomys","VU","false","true","false",10.9114766018,1.14472713027
"4084",11050,"Komodomys rintjanus",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Komodomys","VU","false","true","false",6.04953939727,0.179612540036
"4085",11050,"Komodomys rintjanus",3,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Possibly Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Komodomys","VU","false","true","false",1.54375912596,0.0262113949888
"4086",29462,"Microgale monticola",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Madagascar",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","AFROSORICIDA","TENRECIDAE","Microgale","VU","false","true","false",1.35612050693,0.0637056388716
"4087",7083,"Eidolon dupreanum",1,1,1,"Madagasikara Voakajy",2008,"Madagasikara Voakajy",NA,NA,NA,"Madagascar",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Eidolon","VU","false","true","false",57.5633697946,39.6859862966
"4088",15660,"Otomys tropicalis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Otomys","LC","false","true","false",32.0506541245,11.6869593809
"4089",20213,"Sigmodon hispidus",2,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Probably Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Sigmodon","LC","false","true","false",20.5674567899,6.89730786323
"4090",20213,"Sigmodon hispidus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Sigmodon","LC","false","true","false",201.620205008,247.220919216
"4091",4983,"Cloeotis percivali",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Cloeotis","LC","false","true","false",37.2154775161,46.302104307
"4092",4983,"Cloeotis percivali",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Mafia",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Cloeotis","LC","false","true","false",1.41581032814,0.0351505550049
"4093",4037,"Catopuma badia",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Catopuma","EN","false","true","false",93.5540531239,21.8100961045
"4094",6553,"Dicerorhinus sumatrensis",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Borneo",NA,"This is very much a generalised polygon as the detailed distribution of this species is highly sensitive. The 'generalised' attribute is not recorded as 1 because a detailed map has not been provided for this species at all.",0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PERISSODACTYLA","RHINOCEROTIDAE","Dicerorhinus","CR","false","true","false",61.2650468463,43.1294827524
"4095",6553,"Dicerorhinus sumatrensis",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sumatra",NA,"This is very much a generalised polygon as the detailed distribution of this species is highly sensitive. The 'generalised' attribute is not recorded as 1 because a detailed map has not been provided for this species at all.",0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PERISSODACTYLA","RHINOCEROTIDAE","Dicerorhinus","CR","false","true","false",50.6013685869,34.9353846937
"4096",136802,"Anourosorex assamensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Anourosorex","LC","false","true","false",8.7063327471,1.58107031486
"4097",13320,"Microcavia niata",1,1,1,"IUCN SSC Small Mammal Specialist Group",2016,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CAVIIDAE","Microcavia","LC","false","true","false",13.7303897704,13.3206372463
"4098",20059,"Scotonycteris ophiodon",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Scotonycteris","NT","false","true","false",50.7944104346,31.5418332281
"4099",85567622,"Myotis montivagus",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Myotis","DD","false","true","false",16.2306404539,8.05575964648
"4100",19559,"Rhinolophus pearsonii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","LC","false","true","false",221.739793388,284.59724325
"4101",20017,"Sciurus oculatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Sciurus","LC","false","true","false",15.2179018475,8.81610444263
"4102",20186,"Sicista caucasica",1,1,1,"IUCN SSC Small Mammal Specialist Group",2020,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","DIPODIDAE","Sicista","NT","false","true","false",4.4159231967,0.750521625918
"4103",21522,"Taterillus congicus",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Taterillus","LC","false","true","false",44.0182793085,107.844871189
"4104",10107,"Hipposideros papua",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Biak",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Hipposideros","LC","false","true","false",3.6531378529,0.205087880036
"4105",10107,"Hipposideros papua",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Gebe",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Hipposideros","LC","false","true","false",0.899156519742,0.0121995149583
"4106",10107,"Hipposideros papua",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Hipposideros","LC","false","true","false",0.13395699359,0.00142467999945
"4107",10107,"Hipposideros papua",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Halmahera",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Hipposideros","LC","false","true","false",14.381782429,1.47136125004
"4108",10107,"Hipposideros papua",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Batjan",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Hipposideros","LC","false","true","false",2.67294076959,0.153476424955
"4109",10107,"Hipposideros papua",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Numfoor",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Hipposideros","LC","false","true","false",0.866876504612,0.0272133949274
"4110",43941,"Cebus castaneus",1,1,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CEBIDAE","Cebus","LC","false","true","false",24.4273938099,23.0202056944
"4111",83683265,"Dermanura rava",1,1,1,"IUCN",2019,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Dermanura","LC","false","true","false",66.4408942803,20.628972118
"4112",752,"Akodon orophilus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Akodon","LC","false","true","false",10.4815950697,2.77495738005
"4113",18117,"Praomys misonnei",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Praomys","LC","false","true","false",13.1684734358,11.7139663647
"4114",15783,"Oxymycterus angularis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Oxymycterus","LC","false","true","false",34.7276891859,37.3711008205
"4115",10986,"Kerivoula smithii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Kerivoula","LC","false","true","false",57.1651623442,89.4221626886
"4116",21781,"Thomasomys ladewi",1,1,1,"IUCN SSC Small Mammal Specialist Group",2018,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Thomasomys","LC","false","true","false",8.01777450653,3.6399744489
"4117",18287,"Proechimys hoplomyoides",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Proechimys","DD","false","true","false",22.6483067345,24.4806369264
"4118",42597,"Thomomys talpoides",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","GEOMYIDAE","Thomomys","LC","false","true","false",171.037094084,306.290016459
"4119",41515,"Petrogale herberti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Petrogale","LC","false","true","false",29.3308147206,25.196695113
"4120",41405,"Sorex monticola",1,1,1,"IUCN",2009,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Sorex","LC","false","true","false",740.526451667,676.931659791
"4121",16564,"Peponocephala electra",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","DELPHINIDAE","Peponocephala","LC","true","false","false",4450.37626988,14827.3841368
"4122",136449,"Myoictis leucura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DASYUROMORPHIA","DASYURIDAE","Myoictis","DD","false","true","false",1.21992709108,0.033465455948
"4123",5824,"Ctenomys saltarius",1,1,1,"IUCN SSC Small Mammal Specialist Group",2018,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CTENOMYIDAE","Ctenomys","DD","false","true","false",10.0022257753,7.03882481969
"4124",19343,"Rattus lutreolus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Rattus","LC","false","true","false",138.632223337,26.0312523939
"4125",48296877,"Crocidura guy",1,1,1,"IUCN SSC Small Mammal Specialist Group",2018,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Crocidura","DD","false","true","false",0.434136723488,0.00432570286779
"4126",16212,"Paraxerus vincenti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Paraxerus","EN","false","true","false",1.60247654627,0.186726270178
"4127",45069,"Otomys barbouri",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Otomys","EN","false","true","false",0.662252875236,0.0323484049751
"4128",14190,"Myotis pequinius",1,1,1,"IUCN",2019,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Myotis","LC","false","true","false",84.8432368364,76.5787923852
"4129",19593,"Rhinophylla pumilio",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Rhinophylla","LC","false","true","false",198.417399432,682.55826506
"4130",15932,"Pan paniscus",1,1,1,"IUCN SSC A.P.E.S. Database",2016,"IUCN SSC A.P.E.S. Database (2016)",NA,NA,"IUCN SSC A.P.E.S. Database",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","HOMINIDAE","Pan","EN","false","true","false",46.4429512397,33.7984868001
"4131",13249,"Mesoplodon layardii",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","ZIPHIIDAE","Mesoplodon","LC","true","false","false",1872.08585574,10558.3680558
"4132",136219,"Myotis bucharensis",4,1,1,"IUCN",2019,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Myotis","DD","false","true","false",32.6188997542,16.9228057503
"4133",136219,"Myotis bucharensis",3,1,1,"IUCN",2019,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Possibly Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Myotis","DD","false","true","false",22.0109603344,4.48126311067
"4134",14601,"Neotomys ebriosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Neotomys","LC","false","true","true",72.2442485774,59.3345733126
