OBJECTID,id_no,binomial,orig_area_km2
1690,8436,Exilisciurus concinnus,120457.56773801699
1691,8437,Exilisciurus exilis,692681.00746987865
1692,8438,Exilisciurus whiteheadi,155449.56638898511
1693,17348,Falsistrellus mackenziei,24589.583460022532
1694,17351,Falsistrellus mordax,126420.4902895261
1695,17359,Falsistrellus petersi,28175.68461283913
1696,17367,Falsistrellus tasmaniensis,386372.82210712862
1697,8539,Felis bieti,620462.27790203656
1698,8540,Felis chaus,7009421.4875226077
1699,8541,Felis margarita,3700851.6495605619
1700,8542,Felis nigripes,1948152.9359695101
1701,60354712,Felis silvestris,29178310.670942262
1702,8548,Felovia vae,183977.23796597801
1703,8551,Feresa attenuata,206124635.98095861
1704,8553,Feroculus feroculus,2647.2696205340362
1705,8668,Fossa fossana,91104.767358784316
1706,44858,Fukomys anselli,23328.453896180221
1707,5752,Fukomys bocagei,721378.59493776946
1708,5753,Fukomys damarensis,1001530.611220159
1709,44860,Fukomys darlingi,183597.3570112765
1710,5754,Fukomys foxi,13261.48735644187
1711,167462770,Fukomys hanangensis,645.05104863181828
1712,48295791,Fukomys ilariae,10.66293880097629
1713,44861,Fukomys kafuensis,7448.7013445289249
1714,5756,Fukomys mechowii,1434689.023188635
1715,5757,Fukomys ochraceocinereus,782735.23291172285
1716,48294834,Fukomys vandewoestijneae,1902.809956018297
1717,5751,Fukomys zechi,22498.24056840139
1718,8700,Funambulus layardi,1276.8252513615039
1719,88814157,Funambulus obscurus,2514.5018013667732
1720,8701,Funambulus palmarum,1262934.2131464861
1721,8702,Funambulus pennantii,2908095.5079195732
1722,88813572,Funambulus sublineatus,21378.97928319838
1723,8704,Funambulus tristriatus,79436.356584302019
1724,8756,Funisciurus anerythrus,2279757.1506765932
1725,8757,Funisciurus bayonii,385069.13227118371
1726,8755,Funisciurus carruthersi,93369.070913734016
1727,8758,Funisciurus congicus,1734998.7478100469
1728,136461,Funisciurus duchaillui,3488.4787737127458
1729,8759,Funisciurus isabella,570174.21364876034
1730,8760,Funisciurus lemniscatus,610756.02960606548
1731,8761,Funisciurus leucogenys,411995.79355462658
1732,8762,Funisciurus pyrropus,2153122.3116114712
1733,8763,Funisciurus substriatus,224763.8693283496
1734,8771,Furipterus horrens,9815885.6711444501
1735,8786,Galago gallarum,307917.35645519011
1736,8787,Galago matschiei,86725.362808043443
1737,8788,Galago moholi,4127474.314318669
1738,8789,Galago senegalensis,7757798.346310256
1739,40649,Galagoides demidoff,4348037.6543037593
1740,164378198,Galagoides kumbirensis,18834.670665548609
1741,40653,Galagoides thomasi,4407103.8061278686
1742,86235821,Galea comes,155160.59896930811
1743,8823,Galea flavidens,32759.857106823809
1744,86236150,Galea leucoblephara,1914032.6794792479
1745,86226097,Galea musteloides,320019.21705732448
1746,8825,Galea spixii,1699234.411322095
1747,8826,Galemys pyrenaicus,163329.42263706739
1748,8827,Galenomys garleppi,50911.034042540232
1749,41502,Galeopterus variegatus,1410931.3412374731
1750,41639,Galictis cuja,7672651.8163224636
1751,41640,Galictis vittata,10014305.09979097
1752,39426,Galidia elegans,92493.654999092207
1753,8833,Galidictis fasciata,82607.275352735029
1754,8834,Galidictis grandidieri,995.70477869656031
1755,13560,Gardnerycteris crenulatum,11132988.319891751
1756,136266,Gardnerycteris koepckeae,3105.8378450324772
1757,117582065,Gazella arabica,252187.67212180991
1758,8978,Gazella bennettii,2764397.2401159848
1759,8967,Gazella cuvieri,152444.46503523891
1760,8969,Gazella dorcas,9906092.4108665697
1761,8989,Gazella gazella,14845.642434666919
1762,8972,Gazella leptoceros,1224708.922171179
1763,8977,Gazella marica,2614051.4446657659
1764,8975,Gazella spekei,180958.71800590129
1765,8976,Gazella subgutturosa,7107834.1970689241
1766,8994,Genetta abyssinica,501114.05419998028
1767,41696,Genetta angolensis,1399053.3620168241
1768,136223,Genetta bourloni,146863.17679553351
1769,8998,Genetta cristata,100906.4924055661
1770,41698,Genetta genetta,14893978.33577906
1771,8997,Genetta johnstoni,307023.63261850388
1772,41699,Genetta maculata,12856558.280069429
1773,136437,Genetta pardina,1435064.8362007979
1774,15628,Genetta piscivora,223600.51195385441
1775,136435,Genetta poensis,129347.5687740156
1776,41700,Genetta servalina,3170862.1931794728
1777,41701,Genetta thierryi,2584218.803598667
1778,41702,Genetta tigrina,212905.50101504571
1779,41703,Genetta victoriae,542881.27061797783
1780,9001,Geocapromys brownii,987.87339503864484
1781,9002,Geocapromys ingrahami,20.591732047115269
1782,9048,Geogale aurita,10984.98129459791
1783,9054,Geomys arenarius,120528.64536112751
1784,136380,Geomys attwateri,47705.894824704461
1785,136840,Geomys breviceps,204376.14688845511
1786,42588,Geomys bursarius,1536378.0774316189
1787,136258,Geomys knoxjonesi,58462.232443434601
1788,9055,Geomys personatus,35465.668327835563
1789,42589,Geomys pinetis,241345.50675188069
1790,9062,Geomys texensis,18190.06495107228
1791,9056,Geomys tropicalis,1683.783386675668
1792,9077,Georychus capensis,159410.7743014757
1793,40768,Geoxus annectens,14565.44585608548
1794,9089,Geoxus valdivianus,232671.6419703901
1795,21509,Gerbilliscus afra,100220.6295332571
1796,21510,Gerbilliscus boehmi,1160667.1033580571
1797,21511,Gerbilliscus brantsii,2084272.553566253
1798,45076,Gerbilliscus gambiana,281812.78780133341
1799,21512,Gerbilliscus guineae,892525.71659250534
1800,21513,Gerbilliscus inclusus,218302.57547574749
1801,21515,Gerbilliscus kempi,4610257.6260857191
1802,21516,Gerbilliscus leucogaster,5765241.845613976
1803,21517,Gerbilliscus nigricaudus,610485.80164927512
1804,21518,Gerbilliscus phillipsi,71840.845605650931
1805,21519,Gerbilliscus robustus,5165468.7789423
1806,21520,Gerbilliscus validus,4626258.1426807828
1807,9092,Gerbillurus paeba,2191074.281462498
1808,9093,Gerbillurus setzeri,48796.137770064852
1809,9094,Gerbillurus tytonis,56157.400635825143
1810,9095,Gerbillurus vallinus,286817.80861139012
1811,9096,Gerbillus acticola,22931.60653821312
1812,9104,Gerbillus amoenus,854939.94294639071
1813,9105,Gerbillus andersoni,117668.9814543298
1814,9106,Gerbillus aquilus,559409.43057632761
1815,9109,Gerbillus bottai,31778.620298492271
1816,9110,Gerbillus brockmani,308.69066550379398
1817,45088,Gerbillus campestris,1163887.682205657
1818,9113,Gerbillus cheesmani,2286489.2046070802
1819,9114,Gerbillus cosensis,138823.88756306071
1820,9116,Gerbillus dasyurus,1541910.715774087
1821,9119,Gerbillus dunni,359429.22084325302
1822,9120,Gerbillus famulus,52557.098884798121
1823,9121,Gerbillus floweri,78487.011596793323
1824,9123,Gerbillus gerbillus,9384476.1067651026
1825,9124,Gerbillus gleadowi,183764.9485844124
1826,9125,Gerbillus grobbeni,1140.153155884545
1827,9126,Gerbillus harwoodi,205252.88426970551
1828,9127,Gerbillus henleyi,3842515.7155285589
1829,9128,Gerbillus hesperinus,724.56167902269976
1830,9129,Gerbillus hoogstraali,9460.502092540286
1831,9130,Gerbillus jamesi,812.51041359839678
1832,9131,Gerbillus juliani,67877.549664127961
1833,9132,Gerbillus latastei,176514.57605908791
1834,9133,Gerbillus lowei,3445.4405086607389
1835,9134,Gerbillus mackilligini,200387.14062697679
1836,9097,Gerbillus maghrebi,55236.783577465103
1837,9135,Gerbillus mesopotamiae,219911.5238254361
1838,9099,Gerbillus muriculus,523.94472974710004
1839,9100,Gerbillus nancillus,1763926.151110572
1840,9136,Gerbillus nanus,10211883.786855871
1841,9137,Gerbillus nigeriae,71421.665018915679
1842,9138,Gerbillus occiduus,49817.213269942942
1843,136703,Gerbillus percivali,18.15633213751487
1844,9140,Gerbillus perpallidus,24839.615503385561
1845,9141,Gerbillus poecilops,102033.3609884279
1846,9142,Gerbillus principulus,2405.2090954041992
1847,9143,Gerbillus pulvinatus,34345.84539786369
1848,9144,Gerbillus pusillus,570299.05063514051
1849,9145,Gerbillus pyramidum,3346744.092325734
1850,9101,Gerbillus rosalinda,166255.988597202
1851,45053,Gerbillus rupicola,42515.888144775083
1852,9149,Gerbillus simoni,259948.7528774846
1853,9150,Gerbillus somalicus,52590.946637115812
1854,9151,Gerbillus stigmonyx,28879.901289043391
1855,9153,Gerbillus tarabuli,6328900.1645503538
1856,9155,Gerbillus watersi,123292.9482785682
1857,9194,Giraffa camelopardalis,1794020.819878154
1858,39553,Glaucomys sabrinus,7852777.075263082
1859,9240,Glaucomys volans,3848374.7391846511
1860,44789,Glauconycteris alboguttata,632540.7921098232
1861,44790,Glauconycteris argentata,3995886.3115311172
1862,44791,Glauconycteris beatrix,1964506.752067172
1863,44792,Glauconycteris curryae,276821.11796118581
1864,44793,Glauconycteris egeria,386593.62311705452
1865,44794,Glauconycteris gleni,624.97528881984533
1866,44795,Glauconycteris humeralis,381893.33053158829
1867,44796,Glauconycteris kenyacola,312.49578411404838
1868,44797,Glauconycteris machadoi,306.71975970500222
1869,44798,Glauconycteris poensis,1529577.3149458391
1870,44799,Glauconycteris superba,933.91866033976657
1871,44800,Glauconycteris variegata,8693849.040965572
1872,9245,Glironia venusta,2883460.1867597699
1873,9246,Glirulus japonicus,211087.78514412779
1874,39316,Glis glis,3718900.7077668579
1875,81189973,Glischropus bucephalus,1078888.7724271419
1876,9247,Glischropus javanus,660.82936774930636
1877,9248,Glischropus tylopus,2451379.1726536229
1878,9249,Globicephala macrorhynchus,225720232.01220179
1879,9250,Globicephala melas,131022493.19605111
1880,9273,Glossophaga commissarisi,3716220.6704903292
1881,9274,Glossophaga leachii,480795.87546434603
1882,9275,Glossophaga longirostris,1533797.722915953
1883,9276,Glossophaga morenoi,327053.9590006622
1884,9277,Glossophaga soricina,14858292.40227513
1885,13375,Glyphonycteris behnii,1037068.403326586
1886,13377,Glyphonycteris daviesi,4708341.3821897078
1887,13384,Glyphonycteris sylvestris,6011473.0580596644
1888,9283,Glyphotes simus,20212.535308088849
1889,9303,Golunda ellioti,2864354.8159469361
1890,39994,Gorilla beringei,48938.109478787832
1891,9404,Gorilla gorilla,696515.94023050077
1892,92363381,Gracilimus radix,319.47122873218819
1893,9416,Gracilinanus aceramarcae,27591.520024926001
1894,9417,Gracilinanus agilis,3608998.3933140449
1895,9418,Gracilinanus dryas,30098.983010699911
1896,9419,Gracilinanus emiliae,174116.3623075322
1897,9420,Gracilinanus marica,329108.86230526131
1898,9421,Gracilinanus microtarsus,631916.55057797336
1899,9450,Grammomys aridulus,25446.25130013144
1900,47967714,Grammomys brevirostris,315.03604787145719
1901,9451,Grammomys buntingi,174578.90781868229
1902,9452,Grammomys caniceps,41169.217137262909
1903,9453,Grammomys cometes,418006.20276162989
1904,9454,Grammomys dolichurus,3257241.2266444978
1905,9455,Grammomys dryas,16649.382897623069
1906,9456,Grammomys gigas,1912.1359787363001
1907,9457,Grammomys ibeanus,215705.8386583346
1908,9460,Grammomys kuru,2284465.0168461902
1909,9458,Grammomys macmillani,243987.07736254751
1910,9459,Grammomys minnae,10922.712796086509
1911,45955965,Grammomys selousi,790.97858405513489
1912,9461,Grampus griseus,236068485.69915611
1913,114981285,Graomys chacoensis,1176044.702146647
1914,9465,Graomys domorum,101516.30396649901
1915,9466,Graomys edithae,22424.339638511621
1916,9467,Graomys griseoflavus,2012552.1598823939
1917,44915,Graphiurus angolensis,214678.84081949081
1918,9480,Graphiurus christyi,394069.49492554693
1919,9481,Graphiurus crassicaudatus,509771.47225229209
1920,44928,Graphiurus johnstoni,7321.1161866602552
1921,9483,Graphiurus kelleni,2773729.8090157639
1922,9484,Graphiurus lorraineus,3472126.5591568751
1923,9485,Graphiurus microtis,3300437.536483407
1924,9486,Graphiurus monardi,35742.75447177131
1925,9487,Graphiurus murinus,966168.34760992345
1926,44916,Graphiurus nagtglasii,882342.32693775278
1927,9488,Graphiurus ocularis,323149.70422016172
1928,9491,Graphiurus platyops,340553.68748763233
1929,9492,Graphiurus rupicola,54373.782220315741
1930,9493,Graphiurus surdus,68788.339505051626
1931,112387339,Graphiurus walterverheyeni,106091.6683491209
1932,9561,Gulo gulo,24396285.729752701
1933,11062,Gyldenstolpia fronto,37194.695978529329
1934,9564,Gymnobelideus leadbeateri,3023.828951235565
1935,9581,Gymnuromys roberti,77430.571106834526
1936,9608,Habromys chinanteco,83.036852995029506
1937,136683,Habromys delicatulus,820.41703189066357
1938,136582,Habromys ixtlani,92.151530155931894
1939,9609,Habromys lepturus,86.003601195814568
1940,9610,Habromys lophurus,25199.302557357889
1941,136616,Habromys schmidlyi,80.94701358955119
1942,9611,Habromys simulatus,18413.701294143681
1943,9618,Hadromys humei,2051.000374297178
1944,136417,Hadromys yunnanensis,2704.220462623754
1945,9630,Haeromys margarettae,2172.9462810117138
1946,9631,Haeromys minahassae,43679.087162627948
1947,9632,Haeromys pusillus,51651.615406556237
1948,9660,Halichoerus grypus,3403347.0862099272
1949,112386684,Halmaheramys bokimekot,388.16088456956243
1950,15585,Handleyomys alfaroi,838397.75675441802
1951,15591,Handleyomys chapmani,39014.153281220038
1952,547,Handleyomys fuscatus,79252.907506009549
1953,15598,Handleyomys intectus,9776.9404750102094
1954,15606,Handleyomys melanotis,138382.7019718526
1955,15611,Handleyomys rhabdops,3686.4132023015259
1956,15612,Handleyomys rostratus,548409.58909265231
1957,15613,Handleyomys saturatior,123181.7636753477
1958,9676,Hapalemur alaotrensis,216.32751009553229
1959,9672,Hapalemur aureus,2392.783860860638
1960,9673,Hapalemur griseus,90255.313154850111
1961,136384,Hapalemur meridionalis,10993.978547414559
1962,9678,Hapalemur occidentalis,26197.046908973261
1963,9679,Hapalomys delacouri,388110.72887155617
1964,9680,Hapalomys longicaudatus,2090.61718465073
1965,9690,Haplonycteris fischeri,264779.30428443622
1966,99711843,Harpiocephalus harpia,995158.28764298279
1967,13941,Harpiola grisea,864.08375777794197
1968,136445,Harpiola isodon,12490.24251862639
1969,136776,Harpyionycteris celebensis,169411.14799653311
1970,9740,Harpyionycteris whiteheadi,171865.4914142254
1971,9759,Heimyscus fumosus,504706.52580715629
1972,9760,Helarctos malayanus,3561901.590836531
1973,9828,Heliophobius argenteocinereus,2122608.4343646909
1974,9830,Heliosciurus gambianus,4714266.9240694148
1975,9831,Heliosciurus mutabilis,1063839.698237905
1976,9832,Heliosciurus punctatus,325698.48078801611
1977,9833,Heliosciurus rufobrachium,2935755.9738816321
1978,9834,Heliosciurus ruwenzorii,140580.8483466082
1979,9835,Heliosciurus undulatus,129267.0820383433
1980,41608,Helogale hirtula,912783.02744544891
1981,41609,Helogale parvula,6918457.226762508
1982,9869,Hemibelideus lemuroides,2913.7699214245208
1983,62011,Hemicentetes nigriceps,39237.067348688623
1984,40593,Hemicentetes semispinosus,122560.0800613356
1985,40607,Hemiechinus auritus,8466395.3724009842
1986,40608,Hemiechinus collaris,272300.61207504908
1987,41689,Hemigalus derbyanus,1354857.014801573
1988,9919,Hemitragus jemlahicus,55836.041149635937
1989,9948,Herpailurus yagouaroundi,14850563.31381782
1990,70204120,Herpestes auropunctatus,4171307.0953651969
1991,41610,Herpestes brachyurus,1271944.5508371361
1992,41611,Herpestes edwardsii,4314131.7388622332
1993,41599,Herpestes flavescens,218025.22215907791
1994,41612,Herpestes fuscus,42988.382492245451
1995,41613,Herpestes ichneumon,14479109.17250016
1996,70203940,Herpestes javanicus,2124930.953235961
1997,41615,Herpestes naso,2656291.1957256352
1998,41605,Herpestes ochraceus,506948.95260994631
1999,41600,Herpestes pulverulentus,770370.07829865126
2000,41606,Herpestes sanguineus,16793123.10510578
2001,41616,Herpestes semitorquatus,1174536.928940482
2002,41617,Herpestes smithii,1895594.4642103249
2003,41618,Herpestes urva,4060649.5037831659
2004,41619,Herpestes vitticollis,152078.77679492699
2005,9975,Hesperoptenus blanfordi,460423.55112889298
2006,9976,Hesperoptenus doriae,6902.0631113622458
2007,9977,Hesperoptenus gaskelli,8.9604958211049883
2008,9978,Hesperoptenus tickelli,1051809.0419180531
2009,9979,Hesperoptenus tomesi,44815.278948907719
2010,9987,Heterocephalus glaber,1349742.348140229
2011,96802567,Heterogeomys cherriei,10524.889897525551
2012,96802987,Heterogeomys dariensis,13437.704158544069
2013,42591,Heterogeomys lanius,87.686167547072429
2014,9997,Heterohyrax brucei,5937549.9786018478
2015,12073,Heteromys adspersus,22428.943665170671
2016,47802541,Heteromys anomalus,449474.08955114533
2017,10005,Heteromys australis,226890.4077382962
2018,47802999,Heteromys catopterius,20873.492511155069
2019,47804700,Heteromys desmarestianus,476859.78753212991
2020,10007,Heteromys gaumeri,167160.39243372789
2021,12074,Heteromys irroratus,606822.13557933003
2022,10009,Heteromys nelsoni,4649.7489404319667
2023,136638,Heteromys oasicus,2513.720868355384
2024,10010,Heteromys oresterus,1327.4438678524621
2025,12075,Heteromys pictus,439275.69302582578
2026,12076,Heteromys salvini,169489.35834112429
2027,12077,Heteromys spectabilis,4803.9591132226906
2028,136333,Heteromys teleus,39648.211516034688
2029,10053,Hippocamelus antisensis,424661.97811078251
2030,10054,Hippocamelus bisulcus,129672.5691745029
2031,10103,Hippopotamus amphibius,1233040.0368571701
2032,10109,Hipposideros abae,2324170.1991044879
2033,80224880,Hipposideros alongensis,1821.544001207744
2034,10110,Hipposideros armiger,4499020.0596168777
2035,10111,Hipposideros ater,3677429.5475173998
2036,80259774,Hipposideros atrox,626898.10728487058
2037,10112,Hipposideros beatus,1635941.4909043161
2038,80258800,Hipposideros bicolor,965218.90574601816
2039,136566,Hipposideros boeadii,380.55416199187118
2040,10114,Hipposideros breviceps,626.41638770479972
2041,80459007,Hipposideros caffer,1264720.9218826001
2042,10116,Hipposideros calcaratus,217479.2211546289
2043,10117,Hipposideros camerunensis,11192.43915065311
2044,10118,Hipposideros cervinus,1964909.02367078
2045,10119,Hipposideros cineraceus,2205971.5760263889
2046,10121,Hipposideros coronatus,986.31648468297317
2047,10122,Hipposideros corynophyllus,1988.091648389058
2048,10123,Hipposideros coxi,2684.5698861974161
2049,10124,Hipposideros crumeniferus,2405.450346518563
2050,10125,Hipposideros curtus,136017.84360584
