OBJECTID,id_no,binomial,Shape_Length,Shape_Area,original_area_km2
6153,48086134,Ololygon insperata,0.208161095,0.001724076,19.67397094
6154,48086163,Ololygon muriciensis,0.100771341,0.000807899,9.819933265
6155,48086193,Ololygon skuki,0.201643276,0.001617419,19.68254317
6156,48100370,Theloderma nebulosum,1.688160756,0.059530078,707.9407027
6157,48100463,Theloderma palliatum,1.943148437,0.070947515,853.7975304
6158,48100899,Rhacophorus spelaeus,7.41153577,0.40812902,4793.330294
6159,48101133,Rhacophorus marmoridorsum,3.707541367,0.416010496,4964.118601
6160,48101220,Gracixalus quangi,7.712852668,0.106404335,1234.719935
6161,48101417,Odorrana yentuensis,2.518693248,0.174552922,2007.141209
6162,48101579,Leptobrachella bidoupensis,1.098500939,0.009854664,118.6570362
6163,48101592,Leptobrachella crocea,0.604045331,0.008089722,96.14181857
6164,48101669,Leptobrachella firthi,8.713594043,0.256490082,3049.701261
6165,48101708,Leptobrachella melica,9.09183689,0.134673431,1606.329305
6166,48101780,Megophrys damrei,0.248571275,0.001063883,12.87606178
6167,48101834,Megophrys takensis,9.626176438,0.473465584,5587.880208
6168,48101848,Leptobrachella minima,226.0341924,11.42594552,132953.6152
6169,48103096,Rhacophorus robertingeri,29.64914132,2.319794054,27473.88304
6170,48103132,Rhacophorus calcaneus,8.015343637,0.172502805,2077.338054
6171,48109439,Quasipaa acanthophora,10.29811068,0.144832752,1659.517158
6172,48109487,Limnonectes isanensis,10.67112512,0.746937273,8803.2749
6173,48150057,Petropedetes parkeri,14.48215255,2.9425398,36109.25255
6174,48440960,Fejervarya sakishimensis,4.399409659,0.07035978,790.0415332
6175,48964577,Blommersia angolafa,10.43783589,1.987052994,23457.42061
6176,48964580,Blommersia dejongi,4.89901116,0.104190144,1226.169674
6177,48964583,Blommersia galani,4.100305136,0.085687162,1009.175136
6178,48964586,Blommersia variabilis,1.502467878,0.113293249,1345.633811
6179,49328174,Bufo luchunnicus,0.104748306,0.000873109,9.911095868
6180,49328834,Bufo menglianus,0.104808266,0.000874109,9.962256457
6181,49380186,Boophis andrangoloaka,0.537443522,0.004997169,58.48020665
6182,49380377,Boophis rhodoscelis,10.18653008,1.700576864,19774.43698
6183,49381365,Boophis arcanus,1.326523931,0.092510038,1062.724857
6184,49453874,Boophis calcaratus,14.43683877,3.301489727,38376.89969
6185,49454271,Boophis entingae,6.744091717,0.678035638,8087.150193
6186,49454520,Boophis brachychir,9.010018851,0.511259711,6079.855457
6187,49459837,Boophis fayi,3.420840825,0.281055238,3327.824824
6188,49460189,Boophis boehmei,16.19292026,5.24107392,60226.75969
6189,49460407,Boophis haingana,1.823692367,0.053182287,596.0743581
6190,49541460,Boophis luciae,4.353769905,0.093193721,1056.699128
6191,49541778,Boophis miadana,1.823692367,0.053182287,596.0743581
6192,49542051,Boophis narinsi,2.254812201,0.035258132,405.2871928
6193,49542471,Boophis obscurus,13.92218655,0.397246951,4544.207494
6194,49542645,Boophis goudotii,10.85693745,4.491443233,52368.84897
6195,49543215,Boophis piperatus,2.254812201,0.035258132,405.2871928
6196,49543547,Boophis popi,6.882872591,0.929812504,10710.51218
6197,49543682,Boophis praedictus,14.08014443,0.508259086,6034.908807
6198,49543954,Boophis quasiboehmei,8.421502874,0.774834634,8805.607062
6199,49545046,Boophis roseipalmatus,7.050897964,0.287900064,3429.055865
6200,49545913,Boophis madagascariensis,25.57202372,7.251524228,84373.23581
6201,49545926,Boophis sandrae,0.237591718,0.001831675,21.05111945
6202,49546174,Boophis elenae,4.43478336,0.391297895,4512.194791
6203,49546338,Boophis spinophis,2.660416606,0.039483131,454.766507
6204,49546770,Boophis tsilomaro,0.358127109,0.007535642,89.93241863
6205,49546929,Boophis ulftunni,4.318231088,0.172678884,2056.788322
6206,49562307,Gephyromantis atsingy,4.160268096,0.160049746,1870.101908
6207,49563132,Gephyromantis hintelmannae,2.020925224,0.27291153,3133.179829
6208,49563555,Gephyromantis mafy,0.146681451,0.000728286,8.569035014
6209,49564032,Gephyromantis ranjomavo,1.395567486,0.050093205,597.6314533
6210,49565720,Gephyromantis tahotra,5.820203603,0.371047401,4431.215725
6211,49566762,Gephyromantis verrucosus,3.208102334,0.62646203,7141.927658
6212,49569428,Gephyromantis boulengeri,11.59770813,2.323990929,27308.63862
6213,49569666,Guibemantis annulatus,0.928505735,0.027556917,308.4898446
6214,49569966,Guibemantis wattersoni,2.013431594,0.250349097,2805.245837
6215,49570548,Mantidactylus paidroa,2.254812201,0.035258132,405.2871928
6216,49570575,Cophyla olgae,0.43709753,0.008416877,100.584984
6217,49570767,Cophyla rava,1.395567486,0.050093205,597.6314533
6218,49581234,Rhombophryne mangabensis,0.104622136,0.000457987,5.437670298
6219,49581455,Rhombophryne matavy,0.313724817,0.002491404,29.96311786
6220,49581681,Spinomantis nussbaumi,0.104473144,0.000868528,10.37363794
6221,49582559,Spinomantis tavaratra,4.806518756,0.245686768,2933.932771
6222,49583046,Stumpffia be,0.873607583,0.021082854,253.1271169
6223,49583995,Stumpffia hara,0.103432426,0.000243664,2.932828561
6224,49584796,Stumpffia madagascariensis,0.821232517,0.018848568,226.5547106
6225,49585165,Stumpffia megsoni,0.048828911,0.00016054,1.933358539
6226,49585498,Stumpffia staffordi,0.530504744,0.00396433,47.69276001
6227,50922451,Incilius karenlipsae,0.102519496,0.000836348,10.18021869
6228,50922696,Incilius mccoyi,4.25529176,0.683249203,7609.73656
6229,50922818,Rhinella centralis,13.37960396,1.192220459,14527.41346
6230,50922873,Craugastor evanesco,2.952683294,0.4570366,5562.084973
6231,50924701,Ectopoglossus astralogaster,0.102708624,0.000839437,10.19901684
6232,50924731,Ectopoglossus isthminus,1.35380345,0.028745791,349.2548102
6233,50924948,Diasporus citrinobapheus,4.71547782,0.079951158,973.2066181
6234,50924990,Diasporus igneus,0.155915544,0.000816007,9.937000078
6235,50925075,Charadrahyla tecuani,0.103282853,0.000848864,9.969560498
6236,50925252,Ecnomiohyla sukia,3.771477105,0.232311878,2815.761456
6237,50925938,Pristimantis adnus,1.935188679,0.028460639,347.1844556
6238,50926031,Bolitoglossa aureogularis,0.21182632,0.002513809,30.54132195
6239,50926139,Bolitoglossa chinanteca,1.142505927,0.047438168,557.4099703
6240,50926599,Bolitoglossa kamuk,0.318763132,0.003583017,43.54239235
6241,50927205,Bolitoglossa omniumsanctorum,2.298391881,0.090424156,1074.041895
6242,50927240,Bolitoglossa splendida,0.10433794,0.000866282,10.52497732
6243,50927352,Bolitoglossa zacapensis,0.402643043,0.004555385,54.16544501
6244,50927460,Nototriton matama,0.107944055,0.000927198,11.25067032
6245,50927833,Bolitoglossa morio,3.904643633,0.273613063,3261.108551
6246,50928774,Bolitoglossa rufescens,23.53003317,4.43268092,52145.18349
6247,50930813,Incilius occidentalis,38.30131557,33.88488214,391176.6893
6248,51061021,Nototriton picucha,0.399639429,0.003705807,44.1077741
6249,51061032,Nototriton tomamorum,0.097064346,0.000749709,8.903926461
6250,51061050,Oedipina chortiorum,0.301774596,0.004246693,50.6579652
6251,51061078,Oedipina koehleri,1.455012067,0.038528535,461.8228235
6252,51061221,Oedipina pseudouniformis,1.666086335,0.060588468,734.5700828
6253,51061226,Oedipina motaguae,0.326752833,0.002832382,33.71599731
6254,51061249,Oedipina taylori,0.520824893,0.006127853,73.2888365
6255,51061256,Oedipina nimaso,0.10617091,0.000896986,10.89433005
6256,51146806,Oedipina petiola,0.268245292,0.005538851,65.71575284
6257,51147304,Oedipina salvadorensis,2.058844895,0.183569957,2197.448961
6258,51147467,Oedipina tzutujilorum,0.45136156,0.007396925,88.19486845
6259,51147507,Aquiloeurycea cafetalera,3.890126026,0.360616371,4197.125206
6260,54308994,Odorrana ishikawae,0.779012876,0.028268276,311.6299597
6261,54312717,Odorrana macrotympana,0.312504556,0.005783082,64.90858529
6262,54314436,Odorrana splendida,3.491545987,0.055153151,599.5976179
6263,54314689,Odorrana yizhangensis,5.203517986,0.173742,1926.399376
6264,54315247,Odorrana zhaoi,2.441067075,0.045431966,489.5111725
6265,55323729,Hyalinobatrachium colymbiphyllum,46.58029565,9.270017774,113096.7704
6266,55775066,Oedipina fortunensis,0.303338998,0.0055103,67.06316682
6267,55775087,Incilius majordomus,0.104320718,0.000865996,10.54378221
6268,55832080,Incilius peripatetes,0.108765019,0.000941355,11.45331575
6269,56344279,Sanguirana aurantipunctata,3.773948933,0.343269145,4060.085168
6270,56350253,Staurois guttatus,34.20593027,11.70733964,143822.0104
6271,56350320,Staurois natator,23.15330063,1.512764609,18396.60832
6272,56351244,Staurois nubilus,5.70753299,0.28008847,3395.887467
6273,56378936,Ranitomeya imitator,3.665036408,0.811361583,9929.44537
6274,57460802,Gastrotheca monticola,9.535692815,2.529553715,30968.48971
6275,57460899,Gastrotheca lojana,3.971403533,0.636210296,7815.123648
6276,57505347,Gastrotheca aratia,1.146279231,0.027348225,334.6988958
6277,57505356,Gastrotheca aguaruna,1.858123152,0.180524513,2208.529688
6278,60883364,Bolitoglossa orestes,9.285901043,0.084375609,1026.559183
6279,61545710,Cryptotriton nasalis,0.886941747,0.015840555,188.0699564
6280,62130287,Ambystoma velasci,46.22737652,35.26474829,399517.5722
6281,62181621,Callulina kreffti,8.856525883,0.458901651,5605.111965
6282,63062140,Dendropsophus norandinus,2.802170062,0.294583939,3604.609208
6283,63062363,Dendropsophus luddeckei,4.564518797,0.908540529,11128.32689
6284,63062383,Bolitoglossa tamaense,0.96411942,0.021220517,259.061181
6285,63742698,Hyperolius constellatus,2.701475346,0.291461208,3581.109727
6286,66390706,Guibemantis tasifotsy,7.926693171,0.51586923,5877.832127
6287,66390759,Stumpffia miery,1.371978628,0.113781351,1307.540322
6288,67451774,Boophis idae,10.467882,2.818266916,32507.17822
6289,68206465,Boophis occidentalis,2.070462944,0.049713652,575.2499944
6290,68568328,Boophis ankarafensis,0.315690381,0.004167213,49.72775674
6291,69039559,Hyperolius castaneus,14.51695316,1.405383611,17288.87505
6292,69119609,Hyperolius davenporti,0.340890801,0.003591706,43.5838753
6293,69119640,Hyperolius spinigularis,1.889209242,0.086150915,1022.345971
6294,69119678,Hyperolius burgessi,2.194990758,0.080998298,991.8927831
6295,69119695,Hyperolius ruvuensis,0.102297428,0.000832729,10.17490849
6296,69192581,Hyperolius ukwiva,1.497244265,0.081120858,991.2418177
6297,69192627,Hyperolius minutissimus,3.739869766,0.544134077,6623.741512
6298,73343869,Arthroleptis xenodactylus,1.04258309,0.048895509,599.658284
6299,73346893,Arthroleptis xenodactyloides,50.24574433,92.49335875,1109352.466
6300,73726352,Gracixalus nonggangensis,10.043037,0.145608568,1656.345878
6301,73726400,Gracixalus lumarius,2.26719228,0.013721492,163.2688847
6302,73726422,Ichthyophis cardamomensis,32.01696159,1.076907463,12982.20635
6303,73726509,Ichthyophis catlocensis,32.23727617,1.26791643,15292.77138
6304,73726573,Ichthyophis chaloensis,84.16425625,2.27800624,26902.19328
6305,73726605,Kalophrynus cryptophonus,8.132149498,0.277446673,3347.746526
6306,73726664,Kalophrynus honbaensis,0.155562293,0.0009356,11.26661811
6307,73726854,Kaloula indochinensis,121.745054,12.13498431,144389.104
6308,73727026,Kaloula latidisca,0.100119677,0.000797651,9.763508744
6309,73727058,Kaloula nonggangensis,0.893055244,0.023956586,273.2471478
6310,73727108,Kurixalus motokawai,27.48392807,0.377317309,4492.794736
6311,73727128,Kurixalus viridescens,5.240654796,0.049229582,592.6619387
6312,73727148,Leptobrachium masatakasatoi,54.12709875,1.305780894,15091.96251
6313,73727195,Leptobrachella botsfordi,0.804120735,0.001928102,22.00543111
6314,73727511,Liuixalus calcarius,4.294850001,0.037102703,427.1655525
6315,73727593,Nanohyla arboricola,14.88968283,0.236661164,2849.507881
6316,73727634,Microhyla darevskii,17.80709983,0.217713781,2591.303669
6317,73727722,Microhyla minuta,9.788008867,0.284050834,3427.710331
6318,73727759,Microhyla pineticola,15.6331762,0.419412839,5052.344837
6319,73728100,Nanohyla pulchella,7.087494818,0.107846229,1298.72421
6320,73728485,Philautus catbaensis,0.957887298,0.01271611,146.5678844
6321,73732256,Rhacophorus larissae,3.418277954,0.049183127,559.3162444
6322,73733175,Tylototriton verrucosus,43.3045387,2.317913862,25991.45347
6323,73736309,Tylototriton shanorum,16.58767865,0.435527375,5015.876718
6324,73736392,Tylototriton panhai,21.36209251,0.456784342,5385.561289
6325,73736481,Tylototriton uyenoi,59.87311912,1.125060496,13094.23367
6326,73785587,Leptopelis mtoewaate,0.846229729,0.03058054,375.8143549
6327,73785830,Leptopelis anebos,0.649236934,0.025881347,317.9940006
6328,73788858,Indosylvirana serendipi,3.318094419,0.637155557,7791.927007
6329,74041178,Cornufer caesiops,0.100245442,0.000799656,9.799754132
6330,74041910,Cornufer citrinospilus,0.106908319,0.00090949,11.14760486
6331,74042893,Cornufer desticans,11.43520983,0.569044454,6944.663696
6332,74043494,Cornufer manus,3.625233631,0.1527109,1878.512553
6333,74044453,Cornufer parilis,5.938675809,0.313708234,3824.552396
6334,74045828,Litoria callista,1.104337045,0.068140067,828.2535752
6335,74046675,Litoria chloristona,18.97287716,2.333124226,28457.01905
6336,74047429,Litoria eschata,3.318129587,0.091828454,1108.336851
6337,74048130,Litoria eurynastes,13.65146561,1.575015007,19358.97773
6338,74050068,Litoria lodesdema,23.02163352,1.377053466,16838.29802
6339,74051958,Litoria viranula,17.4773755,7.026858055,85678.41083
6340,74053068,Nyctimystes bivocalis,1.768880433,0.033986756,411.667108
6341,74054112,Nyctimystes calcaratus,1.601367996,0.043635107,533.3383909
6342,74054591,Nyctimystes cryptochrysos,0.276005251,0.002846281,34.56871172
6343,74055384,Nyctimystes eucavatus,10.3471318,0.997759593,12228.54649
6344,74055842,Nyctimystes intercastellus,3.842098756,0.129844846,1576.320211
6345,74056699,Nyctimystes latratus,1.255107705,0.026755478,324.6411592
6346,74056777,Nyctimystes traunae,3.026191131,0.325429479,3986.735193
6347,74059042,Nyctimystes ocreptus,1.496066528,0.128295938,1561.647915
6348,74064289,Choerophryne alpestris,1.433973096,0.054655534,669.4419099
6349,74064306,Choerophryne brevicrus,0.300614824,0.00239703,29.36395006
6350,74064360,Choerophryne murrita,2.430629247,0.153410539,1877.90507
6351,74064432,Choerophryne pandanicola,0.100236107,0.000799507,9.797039523
6352,74106939,Pristimantis mutabilis,0.392776426,0.00452838,55.73929317
6353,74621734,Nyctimystes cheesmani,9.065358723,1.303113955,15838.31367
6354,74724558,Phrynobatrachus jimzimkusi,1.158169715,0.025039574,306.7678706
6355,74724619,Phrynobatrachus steindachneri,7.987264672,0.999564916,12220.63367
6356,76229259,Austrochaperina alexanderi,0.251266822,0.001040203,12.74382076
6357,76229641,Austrochaperina laurae,0.354377678,0.001836204,22.48165178
6358,76230264,Barygenys apodasta,2.573087713,0.072563621,882.2006976
6359,76231648,Barygenys exsul,3.318129581,0.091828454,1108.336851
6360,76232642,Barygenys resima,9.725011105,0.128015628,1550.361693
6361,76234419,Callulops biakensis,0.094486373,0.000507498,6.245576427
6362,76234694,Callulops eremnosphax,1.429827608,0.147819915,1802.605738
6363,76234930,Callulops robustus,272.4684097,47.50690766,582239.3836
6364,76235278,Callulops microtis,9.991655393,1.566287412,19182.71051
6365,76235359,Callulops valvifer,2.417069135,0.177274605,2179.34763
6366,76317538,Oninia senglaubi,1.54779902,0.070340349,864.7459797
6367,76317540,Paedophryne amauensis,3.981365734,0.248319051,3013.913467
6368,76317541,Xenorhina tillacki,0.100197255,0.000798887,9.785745795
6369,76317542,Cacosternum thorini,0.412004507,0.004358971,45.38269768
6370,76317543,Cacosternum australis,7.994896565,1.265686616,12925.89085
6371,76317544,Cacosternum rhythmum,9.682043512,2.695879226,29120.8792
6372,76317545,Oreophryne oviprotector,21.65457231,4.404148654,53939.18108
6373,76317546,Choerophryne amomani,0.100652337,0.000806161,9.918586623
6374,76317547,Hylophorbus atrifasciatus,5.760335816,0.636606389,7814.004184
6375,76317548,Callulops fojaensis,0.100597827,0.000805288,9.90260475
6376,76317549,Cophixalus desticans,13.29775387,0.595755948,7230.219723
6377,76317550,Choerophryne microps,0.100564647,0.000804757,9.892887315
6378,76317551,Sphenophryne magnitympanum,3.303965009,0.159981864,1941.788876
6379,76317552,Cophixalus monosyllabus,1.195071954,0.026290231,323.1990257
6380,76317553,Phrynobatrachus njiomock,0.152821354,0.000844188,10.33224751
6381,76317554,Copiula annanoreenae,0.100209889,0.000799089,9.789416936
6382,76317555,Cophixalus albolineatus,2.891139883,0.113172786,1382.74258
6383,76317556,Xenopus poweri,53.11095006,56.41388025,689401.4815
6384,76317557,Cacosternum nanogularum,3.830316071,0.397146461,4296.874011
6385,76317558,Ptychadena nilotica,133.3896957,161.5697481,1968227.682
6386,76317559,Hyperolius adspersus,36.10941311,53.11699329,653056.8572
6387,76317560,Hyperolius raymondi,12.98876457,3.907747591,47334.80285
6388,76317561,Choerophryne arndtorum,0.100649627,0.000806117,9.917791575
6389,76317562,Hyperolius jackie,0.058199378,0.000191305,2.352656769
6390,76317563,Cophixalus iovaorum,0.099336108,0.000785214,9.537675887
6391,76317564,Oreophryne anamiatoi,2.430629248,0.153410538,1877.905069
6392,76317565,Ptychadena mascareniensis,382.9176576,565.7232817,6801612.885
6393,76317566,Cardioglossa occidentalis,26.77154161,17.10018103,209291.0748
6394,76317567,Cophixalus melanops,0.361789437,0.001651814,19.93375136
6395,76317568,Hyperolius chelaensis,0.104803119,0.000874023,10.40638181
6396,76317569,Choerophryne nigrescens,0.100649627,0.000806117,9.917791575
6397,76317570,Cophixalus tenuidactylus,0.107733297,0.000923581,11.31699982
6398,76317571,Oreophryne mertoni,2.87889444,0.131783768,1614.047748
6399,76317572,Choerophryne bryonopsis,0.395034579,0.004334594,52.69006171
6400,76317573,Cophixalus amabilis,2.846946104,0.074205964,902.1734253
6401,76317574,Oreophryne curator,0.100209889,0.000799089,9.789416898
6402,76317575,Callulops mediodiscus,0.200312339,0.001596465,19.54764462
6403,76317576,Phrynobatrachus rainerguentheri,0.203945409,0.001654904,20.25171353
6404,76317577,Paedophryne kathismaphlox,0.099161773,0.00078246,9.487968549
6405,76317578,Cophixalus viridis,0.100209889,0.000799089,9.789416936
6406,76317579,Hylophorbus sigridae,2.623642791,0.267382041,3275.266178
6407,76317580,Cophixalus caverniphilus,0.100211503,0.000799114,9.789885906
6408,76317581,Paedophryne swiftorum,0.099894203,0.000794062,9.697963054
6409,76317582,Mantophryne axanthogaster,1.305587224,0.037733381,455.3615701
6410,76317583,Callulops omnistriatus,0.674470479,0.008061267,98.62397334
6411,76317584,Cophixalus cupricarenus,1.227513008,0.024394023,294.5343947
6412,76317585,Cophixalus interruptus,0.10001312,0.000795954,9.732345754
6413,76317586,Cophixalus pictus,0.10058157,0.000805028,9.897779277
6414,76317587,Paedophryne oyatabu,0.865916049,0.011080576,134.5832315
6415,76317588,Oreophryne gagneorum,0.422628763,0.003921318,47.34699786
6416,76317589,Hylophorbus proekes,7.597305917,0.792193486,9725.177687
6417,76317590,Amolops chayuensis,0.088354114,0.000621191,6.730101582
6418,76317591,Pyxicephalus edulis,186.1786043,249.3547082,2945294.99
6419,76317592,Cophixalus phaeobalius,0.099889317,0.000793984,9.69655218
6420,76317593,Oreophryne streiffeleri,0.094745684,0.000714318,8.753151012
6421,76317594,Oreophryne parkopanorum,0.201120663,0.001609375,19.78325654
6422,76317595,Cophixalus kethuk,1.227513008,0.024394023,294.5343947
6423,76317596,Xenorhina brachyrhyncha,0.156279862,0.001943505,23.82972871
6424,76317597,Cophixalus linnaeus,0.159982617,0.002036693,24.87221079
6425,76317598,Cophixalus wempi,0.840628975,0.044134466,540.0269769
6426,76317599,Paedophryne dekot,2.459524195,0.140961762,1710.638316
6427,76317600,Leptopelis grandiceps,6.49953761,0.123927979,1513.626506
6428,76317602,Paedophryne verrucosa,2.162642562,0.108749155,1319.760985
6429,76317603,Cophixalus clapporum,2.846946104,0.074205964,902.1734253
6430,76317604,Oreophryne albomaculata,0.100209889,0.000799089,9.789416936
6431,76317605,Xenopus petersii,92.55310936,191.9842857,2318548.338
6432,76317606,Oreophryne cameroni,8.583445821,0.302286725,3711.648912
6433,76317607,Cacosternum aggestum,3.977912848,0.710049025,7337.304678
6434,76317608,Choerophryne gracilirostris,1.248353154,0.034850768,426.7944474
6435,76317609,Copiula lennarti,2.623642791,0.267382041,3275.266178
6436,76317610,Phrynobatrachus ruthbeateae,0.276900257,0.004827387,59.31732265
6437,76317611,Hyperolius dartevellei,64.27878638,123.8388181,1515180.751
6438,76317612,Oreophryne ampelos,0.997634294,0.01500957,183.9886695
6439,76317613,Oreophryne ezra,0.038685864,6.94959E-05,0.838674897
6440,76317614,Callulops wondiwoiensis,0.100567653,0.000804805,9.893767575
6441,76317615,Oreophryne graminis,0.200447221,0.001598616,19.58681302
6442,76317616,Tomopterna gallmanni,3.87882264,0.948711493,11676.93929
6443,76317618,Cophixalus nexipus,0.099331658,0.000785144,9.536404994
6444,76317619,Tomopterna wambensis,18.38884772,5.887579751,72427.13888
6445,76317620,Pyxicephalus angusticeps,64.20948129,40.32525849,483948.6026
6446,76317621,Hyperolius cinereus,12.61438169,9.333390577,111654.794
6447,76317622,Cophixalus tomaiodactylus,1.314509783,0.110087736,1343.903295
6448,76317623,Callulops yapenensis,0.100649627,0.000806117,9.917791575
6449,76338143,Alsodes cantillanensis,0.19778611,0.001662963,17.05780456
6450,76338162,Telmatobufo ignotus,0.146273198,0.000484077,4.831424297
6451,76338195,Atelognathus salai,3.614278641,0.510785293,4375.590826
6452,76491633,Oreolalax sterlingae,3.3721437,0.015068859,171.8759541
6453,76500250,Cardioglossa leucomystax,82.40397384,121.2544949,1490387.175
6454,76581895,Nyctimystes myolae,0.107723111,0.000923406,11.22522712
6455,76755055,Alsodes nodosus,12.09462128,3.940165138,40420.2978
6456,76755072,Eupsophus calcaratus,186.7960413,17.94276481,157964.9503
6457,77124965,Sphenophryne miniafia,0.524998892,0.008917404,108.3949371
6458,77185986,Agalychnis terranova,5.975214857,1.94162698,23753.89471
6459,77186357,Allobates amissibilis,0.420856934,0.011536765,141.6046974
6460,77187242,Allobates ignotus,0.843523278,0.023730348,288.0095104
6461,77187792,Ameerega ignipedis,0.940713232,0.016165378,197.0473808
6462,77187813,Ameerega pepperi,3.702467341,0.242800048,2962.193936
6463,77187888,Ameerega yoshina,1.537284441,0.061662886,753.5231825
6464,77318429,Andinobates opisthomelas,4.14472586,0.605026987,7404.452155
6465,77318469,Andinobates geminisae,0.149663033,0.001063552,12.93912646
6466,77319999,Anomaloglossus leopardus,1.719724523,0.089371004,1099.376984
6467,77320150,Anomaloglossus megacephalus,0.361401583,0.005199775,63.73637684
6468,77320262,Anomaloglossus surinamensis,11.38440897,7.998205151,98204.96814
6469,77320421,Anomaloglossus verbeeksnyderorum,20.41963379,0.903740756,11066.92324
6470,77342583,Aromobates cannatellai,0.164959509,0.000275321,3.356925465
6471,77342634,Aromobates ericksonae,1.320144097,0.029304971,356.7768307
6472,77342653,Aromobates ornatissimus,1.274974061,0.013874847,168.395883
6473,77342769,Aromobates walterarpi,0.100580193,0.000569218,6.921906692
6474,77342836,Aromobates zippeli,0.68836476,0.007162724,87.17089092
6475,77343283,Nidirana hainanensis,0.09532631,0.0007231,8.437926391
6476,77345717,Bolitoglossa cataguana,0.268190528,0.002449573,29.15246503
6477,77345748,Bolitoglossa chucantiensis,0.057389849,0.000128123,1.559014488
6478,77345997,Bolitoglossa guaneae,3.617707476,0.341191013,4174.152569
6479,77347251,Bolitoglossa jugivagans,0.102552257,0.000836883,10.18347496
6480,77347451,Bolitoglossa leandrae,0.182431496,0.001324165,16.17222301
6481,77347467,Bolitoglossa mucuyensis,0.846571428,0.004839384,58.9205489
6482,77347483,Bolitoglossa tenebrosa,1.622788512,0.068500365,814.7517112
6483,77347607,Bolitoglossa meliana,0.865145122,0.031973194,380.5735875
6484,77651850,Agalychnis spurrelli,58.57800337,10.83688098,132657.0831
6485,78017839,Bufo gargarizans,333.6387339,533.5230652,5231237.868
6486,78163103,Espadarana audax,13.2315871,2.706239667,33290.23643
6487,78163669,Espadarana prosoblepon,90.3920042,28.45072549,346068.2909
6488,78456119,Megophrys popei,3.598093858,0.146165455,1629.333519
6489,78456124,Bryophryne abramalagae,0.103392225,0.000850648,10.20428067
6490,78456577,Bryophryne flammiventris,0.101909869,0.000826431,9.914803031
6491,78457419,Centrolene sabini,0.101234189,0.000815508,9.780658692
6492,78458778,Chiropterotriton miquihuanus,0.785544987,0.026357989,297.5607154
6493,78458868,Cochranella guayasamini,2.62224604,0.266848401,3263.74886
6494,78459071,Cryptobatrachus conditus,0.185473271,0.002737436,33.36720361
6495,78459104,Cryptobatrachus pedroruizi,2.967184851,0.155781914,1889.436251
6496,78459148,Cryptobatrachus ruthveni,0.883244912,0.034030703,411.4308413
6497,78459186,Cryptotriton necopinus,0.485929531,0.005108504,60.79684153
6498,78459348,Dendropsophus frosti,1.088809013,0.031446173,386.5018578
6499,78484020,Dendropsophus manonegra,2.664765103,0.168728441,2076.291103
6500,78496268,Ecnomiohyla bailarina,3.895717769,0.241410779,2941.333526
6501,78496612,Eleutherodactylus grunwaldi,0.55997522,0.015031448,174.7066602
6502,78497362,Eleutherodactylus wixarika,0.498424101,0.0141021,161.1486374
6503,78500583,Excidobates condor,2.616505526,0.083527264,1025.709233
6504,78500586,Feihyla fuhua,1.48949974,0.055690497,632.9150213
6505,78500935,Gastrotheca dysprosita,0.10329614,0.000849068,10.37984654
6506,78500940,Gastrotheca nebulanastes,0.634668157,0.010048223,120.4817892
6507,78500943,Gastrotheca pachachacae,0.160361582,0.000806352,9.656602115
6508,78500967,Gastrotheca phelloderma,1.005976209,0.01327011,161.8698089
6509,78504623,Rulyrana saxiscandens,1.519886683,0.120440452,1473.638325
6510,78515971,Hyalinobatrachium dianae,1.926201651,0.069176459,838.8465441
6511,78516708,Hynobius fucus,1.60531377,0.139281136,1562.462043
6512,78516799,Hynobius glacialis,0.334313555,0.008862359,99.63061614
6513,78516909,Cynops glaucus,0.276309251,0.003364921,38.02244667
6514,78517604,Boana gladiator,6.048712645,0.222134471,2660.059453
6515,78518292,Leptobrachella laui,3.976308947,0.080872725,920.6336415
6516,78518322,Leptobrachella liui,36.05803534,29.52288206,329023.6929
6517,78519340,Mannophryne orellana,4.703239395,0.063082167,769.6547124
6518,78519358,Mannophryne urticans,3.737911854,0.068928966,838.8715466
6519,78519396,Megophrys acuta,0.278341562,0.005674627,64.195134
6520,78519846,Megophrys cheni,0.959108023,0.006805452,75.22056181
6521,78519850,Megophrys jinggangensis,12.96670731,8.299173654,90700.97619
6522,78520013,Megophrys lini,3.298875956,0.129303812,1431.706835
6523,78520054,Megophrys obesa,0.213575003,0.003536701,40.00599058
6524,78520071,Megophrys tuberogranulata,1.156433273,0.032843428,352.8964193
6525,78520090,Melanophryniscus estebani,4.306002946,0.628729654,6551.866424
6526,78520386,Microcaecilia dermatophaga,1.489139028,0.108891453,1334.740087
6527,78521184,Noblella personina,2.907060181,0.080001707,983.6956454
6528,78521187,Nototriton mime,0.035643781,7.54581E-05,0.89637768
6529,78521671,Odorrana cangyuanensis,2.928393761,0.062874753,711.5740603
6530,78521935,Oedipina leptopoda,1.90797508,0.068031105,809.2616821
6531,78521975,Oedipina nica,1.497829401,0.023517785,282.003027
6532,78522005,Oedipina quadra,7.006553313,0.975068511,11581.3866
6533,78526152,Oreobates gemcare,0.3670908,0.006774703,81.26304397
6534,78526171,Oreobates lehri,1.72660872,0.111905035,1343.526399
6535,78527107,Oreobates machiguenga,0.103072593,0.000845397,10.16275361
6536,78527890,Oreophrynella seegobini,0.048281542,0.000173858,2.131400439
6537,78528777,Pachytriton archospotus,6.100265327,1.996267497,22128.57894
