OBJECTID,id_no,binomial,orig_area_km2,final_area_km2
442,4419,Chalinolobus morio,2316975.4889453449,547371.27177856024
443,4420,Chalinolobus neocaledonicus,16190.553702371481,238.07850878169879
444,4421,Chalinolobus nigrogriseus,1476726.0257175651,335188.18939909182
445,4422,Chalinolobus picatus,1154276.304807167,559887.73700788699
446,4425,Chalinolobus tuberculatus,160381.42187004071,4698.6807833119519
447,4600,Cheiromeles parvidens,443817.36762955762,23558.798247414961
448,4601,Cheiromeles torquatus,1330213.5266473249,209524.0319527043
449,4603,Chelemys macronyx,322043.97142687341,7214.3193205461084
450,4604,Chelemys megalonyx,64386.889996424667,165.32039348570271
451,4627,Chibchanomys trichotis,61506.998002981512,2240.2903168645421
452,4634,Chilomys instans,197766.40117652051,435.53098419314102
453,4651,Chinchilla chinchilla,410386.92440839717,89907.288155756542
454,4652,Chinchilla lanigera,24493.457918096821,87.490345171548199
455,4655,Chinchillula sahamae,160700.85963186561,21604.64651718906
456,4659,Chionomys nivalis,890860.29671989952,12293.85841323493
457,4660,Chionomys roberti,73078.835340436272,30.774569844776011
458,4664,Chiroderma doriae,2630986.9892294239,158686.79263470351
459,4665,Chiroderma improvisum,1571.086834699114,33.573502253167533
460,4666,Chiroderma salvini,3419308.4260184318,666223.92385437514
461,4667,Chiroderma trinitatum,9384553.7522286177,1230556.1859156829
462,4668,Chiroderma villosum,10414193.38061749,1406135.295645644
463,4669,Chiromyscus chiropus,426711.02676211367,2492.5640959591751
464,4670,Chironax melanocephalus,177749.46949189491,13731.14662024019
465,4671,Chironectes minimus,6225427.9226768818,608503.01277762954
466,4679,Chiropodomys calamianensis,14051.8227669429,257.22450256935861
467,4680,Chiropodomys gliroides,1252660.4662623729,64535.119156608263
468,4681,Chiropodomys karlkoopmani,4489.839071781008,236.59382700583899
469,4682,Chiropodomys major,153561.10470264679,15587.50466633882
470,4683,Chiropodomys muroides,193515.23817692659,43.550005695377457
471,4684,Chiropodomys pusillus,732493.379540122,104335.81872863079
472,4685,Chiropotes albinasus,981532.89990916778,22994.664126830219
473,4691,Chiruromys forbesi,33437.533184183572,2111.2270426283781
474,4692,Chiruromys lamia,34007.221085717378,3.7958897741463811
475,4693,Chiruromys vates,100851.7337742433,8367.1130647528753
476,4703,Calyptophractus retusus,269341.4022964515,266134.40543449082
477,4704,Chlamyphorus truncatus,405642.82756677509,288347.79949645803
478,4766,Chlorotalpa sclateri,91861.661116900068,520.23014143339856
479,4767,Calcochloris tytonis,312.20686200770501,312.20686200770501
480,4768,Chlorotalpa duthieae,10919.129165040489,212.65716255972131
481,4772,Choeroniscus godmani,2679285.2085914351,463136.33142919693
482,4774,Choeroniscus minor,5047175.9468656378,711313.03853175417
483,4775,Choeroniscus periosus,64962.744654339578,2313.943800647186
484,4776,Choeronycteris mexicana,1777524.818904225,272241.31717129512
485,4777,Choloepus didactylus,4165535.9431202812,261672.40586868941
486,4778,Choloepus hoffmanni,1648128.4243532689,423513.36863705888
487,4803,Abrothrix andinus,612695.88692025247,105488.14990661851
488,4804,Abrothrix jelskii,498020.51222960767,69623.525026142714
489,4806,Chrotogale owstoni,238119.20520276981,2932.6110388361758
490,4808,Chrotomys mindorensis,35894.145429421907,6249.8959151585786
491,4810,Chrotomys whiteheadi,16762.78494067083,94.09287613796748
492,4811,Chrotopterus auritus,13116587.71943414,1674212.3615325789
493,4819,Chrysocyon brachyurus,4335914.0329580903,1153343.9340744801
494,4828,Chrysospalax trevelyani,40316.496750387952,122.5229556412627
495,4829,Chrysospalax villosus,44470.420497136358,164.85244030444201
496,4972,Myodes centralis,182569.115696942,31478.50395538058
497,4973,Myodes glareolus,8679140.9534349777,318438.05265048961
498,4974,Myodes rufocanus,13113552.39470556,341366.02397081652
499,4975,Myodes rutilus,18530209.131479729,654268.51094933937
500,4983,Cloeotis percivali,528499.34855771821,16217.063389111339
501,4989,Clyomys laticeps,1699556.446568026,105308.06710818141
502,5074,Coelops frithii,2490987.1224004528,521824.91316308628
503,5076,Coelops robinsoni,137743.11491192499,4508.5346106642728
504,5083,Coendou bicolor,1229452.02994692,272199.03865448933
505,5084,Coendou nycthemera,406493.83814759657,62518.732009981853
506,5112,Coleura seychellensis,227.69457737638851,20.919137493263641
507,5113,Coleura afra,2795370.3414668422,564446.3513422783
508,5142,Colobus angolensis,2120604.7601654041,135650.36032434381
509,5143,Colobus guereza,2594753.5609134068,172035.25996163191
510,5144,Colobus polykomos,335671.31373871298,11665.48651479555
511,5145,Colobus satanas,327230.65583987237,4699.4697787484602
512,5146,Colobus vellerosus,470671.21145656961,17931.57294746313
513,5151,Colomys goslingi,904774.10571701336,32760.46624689714
514,5224,Conilurus penicillatus,346296.0801458002,125015.3453116161
515,5228,Connochaetes gnou,403592.38680372358,1140.017667573735
516,5229,Connochaetes taurinus,3103264.1349311792,483314.44832493819
517,5481,Craseonycteris thonglongyai,7953.965461153276,2413.0254885870231
518,5499,Crateromys australis,783.11928357607269,38.256864101873788
519,5501,Crateromys paulus,74.705831854384556,3.305751401577897
520,5512,Madromys blanfordi,990513.06024605932,96885.513968255735
521,5513,Cremnomys cutchicus,534104.2551197391,267290.58029676281
522,5521,Cricetomys emini,3732470.2787560942,322729.40532435838
523,5523,Cricetulus alticola,140653.24418024119,4654.5911321198573
524,5524,Cricetulus barabensis,3691880.791651879,900899.58095750574
525,5525,Cricetulus kamensis,105902.51064978039,4213.822229236258
526,5526,Cricetulus longicaudatus,2465038.1763918991,480874.69373779307
527,5527,Cricetulus sokolovi,358190.73177047772,74415.783990289754
528,5528,Cricetulus migratorius,7678266.9493804378,2096224.727754788
529,5529,Cricetus cricetus,4839645.6753494823,599210.79366998991
530,5562,Crocidura crenata,493924.82630125229,30462.85505009284
531,5567,Crocidura grassei,356573.68110644608,289.8899761831932
532,5571,Crocidura longipes,806.26121665244375,190.63022383004861
533,5576,Crocidura maquassiensis,334678.0752021115,7321.7389424084222
534,5585,Crocidura thalia,161489.8311725191,123.3958973855173
535,5587,Crocidura wimmeri,110.5195180491642,23.95471768847904
536,5589,Crocidura ludia,496218.83929198241,69151.759141023751
537,5590,Crocidura orii,945.17784722519195,77.102888942524771
538,5593,Crocidura selina,28965.732956429481,1825.0548179956329
539,5595,Crocidura andamanensis,46.379696416960627,2.703533163113276
540,5597,Crocidura beatus,57076.560853184477,1085.6091450572731
541,5598,Crocidura beccarii,91815.78134756627,1146.7721379725431
542,5600,Crocidura floweri,30507.372963199869,28933.583847599479
543,5602,Crocidura grayi,116385.2981315182,11012.38495418309
544,5603,Crocidura hispida,37.520596736275678,4.0677143568366239
545,5604,Crocidura jenkinsi,76.383927859828503,2.555207116270378
546,5605,Crocidura malayana,174724.46688523659,23873.138975733538
547,5610,Crocidura nicobarica,90.20789817114661,7.8495446615834394
548,5613,Crocidura palawanensis,11807.349626616329,182.47430016856279
549,5614,Crocidura paradoxura,105412.33835125031,1117.7640685678541
550,5616,Crocidura religiosa,23650.163870317188,17355.398245214928
551,5617,Crocidura shantungensis,3043877.5504746251,773618.74886205234
552,5618,Crocidura susiana,4176.6415700845109,2818.3558365438021
553,5619,Crocidura tenuis,28585.472452823531,257.2392472658118
554,5621,Crocidura attila,830689.69471629837,2259.357651433927
555,5625,Crocidura elgonius,83847.061329237607,63.688807727881162
556,5626,Crocidura erica,110717.90883905139,1144.389041873646
557,5627,Crocidura fischeri,3168.5499966379411,635.36448258499343
558,5628,Crocidura flavescens,292198.99826155137,7784.0416444722632
559,5629,Crocidura foxi,1659998.933301365,84048.905503665694
560,5630,Crocidura fumosa,18541.19010509098,13.587610009587729
561,5631,Crocidura gracilipes,7899.0153916910904,496.6706553336345
562,5632,Crocidura greenwoodi,51684.875770499668,22326.287285218499
563,5636,Crocidura picea,6187.062129837871,4.3074522161462108
564,5637,Crocidura pitmani,36529.949310602249,7193.1285026963051
565,5639,Crocidura xantippe,26975.154752403261,785.22515465837785
566,5674,Crocuta crocuta,14473736.130756659,2530279.135749463
567,5706,Crunomys melanius,34392.830777957308,1133.5286639995829
568,5748,Cryptochloris wintoni,7.925372046938409,0.70628200057291646
569,5749,Cryptochloris zyli,2120.497742397351,27.523385420435719
570,5752,Fukomys bocagei,721378.59493776946,96882.657154021566
571,5753,Fukomys damarensis,1001530.611220159,132562.55468777529
572,5756,Fukomys mechowii,1434689.023188635,164871.2865629576
573,5757,Fukomys ochraceocinereus,782735.23291172285,15725.668414680769
574,5760,Cryptoprocta ferox,442916.13160840829,28004.793760250999
575,5792,Ctenodactylus gundi,132763.45325218121,51382.527730490023
576,5793,Ctenodactylus vali,57360.376880594442,11429.49844096862
577,5795,Ctenomys argentinus,27069.358977428688,25820.63806098255
578,5796,Ctenomys australis,38470.45960708733,30760.541896716179
579,5797,Ctenomys azarae,7813.8189813554263,4205.0255172924326
580,5798,Ctenomys boliviensis,133222.7310312824,22461.115862251871
581,5799,Ctenomys bonettoi,19378.69553310789,18303.403412502921
582,5801,Ctenomys colburni,173420.6222685352,19791.364040414461
583,5802,Ctenomys conoveri,98393.958207552219,87723.449003930509
584,5803,Ctenomys dorsalis,35978.353283545417,35978.353283533907
585,5806,Ctenomys fulvus,97098.150815203058,25207.507188491749
586,5808,Ctenomys knighti,42363.332003378848,22519.096640426462
587,5809,Ctenomys latro,6530.9252709673519,244.25343355149681
588,5810,Ctenomys leucodon,11433.614314408829,2626.868201692062
589,5812,Ctenomys magellanicus,252502.66318885711,22292.93256152008
590,5814,Ctenomys mendocinus,137036.90203667479,100985.75454437311
591,5815,Ctenomys minutus,54965.387462944687,9954.848135719325
592,5817,Ctenomys occultus,38100.320860818429,17346.366599414629
593,5818,Ctenomys opimus,288116.38599027292,72075.083699613475
594,5819,Ctenomys pearsoni,23369.99717953692,1982.8716575664409
595,5820,Ctenomys perrensi,45272.720776880851,40443.097501283453
596,5821,Ctenomys peruanus,5463.8700184267109,142.86238661092469
597,5822,Ctenomys pontifex,82205.68945514808,25069.108367231878
598,5823,Ctenomys porteousi,46178.747298436698,44612.97437317139
599,5824,Ctenomys saltarius,78379.783913975829,6752.5729491184238
600,5825,Ctenomys sericeus,41580.390705094833,2408.6955471577062
601,5827,Ctenomys steinbachi,19202.009605933221,16250.94647831839
602,5828,Ctenomys talarum,51323.139440819017,41047.225642464808
603,5829,Ctenomys torquatus,241188.78715925291,15820.568498847941
604,5830,Ctenomys tuconax,52550.678245391748,20021.653519667889
605,5831,Ctenomys tucumanus,41465.686008748991,16956.611015392591
606,5832,Ctenomys validus,56216.324990069661,27691.748368151599
607,5953,Cuon alpinus,3443490.3258094811,446236.89737332688
608,6019,Cyclopes didactylus,7891176.7349548927,807149.02590467758
609,6081,Cynocephalus volans,120524.27044268011,3461.6390710418859
610,6082,Cynogale bennettii,1090112.140582758,214554.9677777944
611,6089,Cynomys mexicanus,13332.34200088398,2286.2782127905211
612,6090,Cynomys parvidens,31816.46945027083,9450.4811741597969
613,6091,Cynomys ludovicianus,1820835.386818049,111183.12148260319
614,6103,Cynopterus brachyotis,2699388.1649090899,580154.78013673436
615,6104,Cynopterus horsfieldii,1485601.5508538249,233601.25120579699
616,6105,Cynopterus nusatenggara,85669.009607766508,1030.534340950958
617,6106,Cynopterus sphinx,6456049.819093355,1524594.5187991669
618,6107,Cynopterus titthaecheilus,598087.11607665149,105850.2717488038
619,6204,Cystophora cristata,7715590.6927806446,3403641.0363673959
620,6206,Cyttarops alecto,687786.11198101775,94715.637760089128
621,6219,Dacnomys millardi,41719.853157569138,497.019856370269
622,6220,Dactylomys boliviensis,337011.21725702111,107606.9549081478
623,6221,Dactylomys dactylinus,3305352.6053660801,198960.37236968399
624,6225,Dactylonax palpator,213287.56566963589,171.30801968122279
625,6226,Dactylopsila trivirgata,765394.38784977607,107493.1972570486
626,6232,Dama mesopotamica,614.20160046982426,478.31746069946058
627,6234,Beatragus hunteri,11330.990707302,7972.1085432431728
628,6235,Damaliscus lunatus,1840644.7640462089,356202.05119913479
629,6265,Dasyuroides byrnei,71530.93506943954,37975.172614020346
630,6266,Dasycercus cristicauda,114859.6629625045,95532.432397589451
631,6267,Dasycercus blythi,1470730.7402230031,383195.87518736691
632,6269,Dasymys incomtus,6435499.1147769941,802247.73035486473
633,6271,Dasymys nudipes,137653.68028522801,1958.255567928057
634,6272,Dasymys rufulus,1666845.497742875,113232.363672019
635,6278,Dasyprocta azarae,1667383.993485888,188004.39985872211
636,6281,Dasyprocta fuliginosa,2612209.6558765229,256745.8248456305
637,6282,Dasyprocta guamara,7993.829212754541,6353.231023808471
638,6283,Dasyprocta kalinowskii,67071.005482062537,8326.2835878431033
639,6285,Dasyprocta mexicana,107849.1063873729,24878.50776047507
640,6286,Dasyprocta prymnolopha,1929730.806229437,108833.8532491626
641,6287,Dasyprocta ruatanica,156.60560143405471,28.214273385979052
642,6288,Dasypus hybridus,1423793.3673169189,848325.97293169284
643,6289,Dasypus kappleri,6028938.5592884794,435927.80296358821
644,6290,Dasypus novemcinctus,18205422.964014638,2944562.359526664
645,6292,Dasypus sabanicola,441446.66612811561,239715.07184598231
646,6293,Dasypus septemcinctus,5797230.0796263963,895429.62580644235
647,6294,Dasyurus geoffroii,188708.29766734809,301.35148931016619
648,6295,Dasyurus hallucatus,331649.15044232312,47356.913599050131
649,6296,Dasyurus viverrinus,63883.693450732193,248.80657814269821
650,6299,Dasyurus albopunctatus,580302.29653474048,33743.847405670051
651,6300,Dasyurus maculatus,464972.1513102295,29851.987422171449
652,6301,Dasyurus spartacus,26551.618089366151,7281.7897650018685
653,6302,Daubentonia madagascariensis,124674.792742962,2549.306442566276
654,6329,Delomys dorsalis,292197.87140709307,876.1662744914413
655,6330,Delomys sublineatus,150886.10686137111,2312.164905878134
656,6335,Delphinapterus leucas,9679577.8457367532,7878810.1906830845
657,6405,Dendrogale melanura,33542.555714801689,78.508557071783045
658,6409,Dendrohyrax arboreus,2446084.9488751292,457438.64941907593
659,6410,Dendrohyrax dorsalis,3057677.7097367039,254793.63710096001
660,6426,Dendrolagus bennettianus,3562.4760879807982,12.529913563340751
661,6427,Dendrolagus dorianus,39846.731527320873,14.317353146427919
662,6429,Dendrolagus goodfellowi,114879.7141200147,93.907969667889432
663,6431,Dendrolagus inustus,144434.12337785991,6938.7469529042992
664,6432,Dendrolagus lumholtzi,7382.914589279967,20.323405516635699
665,6433,Dendrolagus matschiei,13584.506518109019,16.41122517628105
666,6434,Dendrolagus ursinus,28295.843552877999,178.56592862250579
667,6436,Dendrolagus spadix,49874.000226024953,6146.0808136554469
668,6440,Dendromus insignis,26896.863776535069,73.20856630482983
669,6441,Dendromus kivu,27532.34157425159,1.5275644612179061e-002
670,6442,Dendromus lovati,38666.743357435837,23.657486507866761
671,6443,Dendromus melanotis,4307437.8734766413,572215.12992467138
672,6444,Dendromus mesomelas,588646.67892508197,61605.852292667943
673,6445,Dendromus messorius,60941.64124326552,1350.431039845575
674,6446,Dendromus mystacalis,2937069.74575578,449494.8169050045
675,6447,Dendromus nyikae,2375782.772178174,233067.74119769401
676,6490,Deomys ferrugineus,1293567.996636054,107677.6258100741
677,6491,Dephomys defua,426031.69430434873,9039.5870498976728
678,6506,Desmana moschata,1215798.4000260951,62445.682406724052
679,6508,Desmodilliscus braueri,3380044.690218471,1936609.6815395949
680,6509,Desmodillus auricularis,1955065.906609467,197887.4986288705
681,6510,Desmodus rotundus,17726363.158106189,3059448.6817971831
682,6511,Desmomys harringtoni,265251.37873066339,1242.186303720664
683,6520,Diaemus youngi,13058400.733957499,1733810.3848295039
684,6553,Dicerorhinus sumatrensis,960082.52223507792,173315.69035444499
685,6557,Diceros bicornis,19274957.959950872,3829323.008131464
686,6561,Diclidurus albus,12496727.52839629,1557003.895867707
687,6562,Diclidurus ingens,2088147.3309128969,37027.006322981513
