OBJECTID,FID_modeled_reptiles,Binomial,Group,Area (km2)
554,775,Anolis griseus,lizard,14.07404196
555,777,Anolis guafe,lizard,0.659650007
556,778,Anolis guamuhaya,lizard,0.396330414
557,780,Anolis gundlachi,lizard,208.9315248
558,781,Anolis haetianus,lizard,38.47248552
559,783,Anolis hendersoni,lizard,25.24795993
560,784,Anolis heterodermus,lizard,1936.433583
561,786,Anolis homolechis,lizard,46452.4036
562,788,Anolis humilis,lizard,3562.214089
563,791,Anolis imias,lizard,0.585196374
564,792,Anolis immaculogularis,lizard,362.2749437
565,793,Anolis impetigosus,lizard,1601.482553
566,796,Anolis inexpectatus,lizard,43.53493922
567,797,Anolis insignis,lizard,6785.589282
568,800,Anolis isolepis,lizard,1050.097894
569,801,Anolis jacare,lizard,24.45901773
570,803,Anolis juangundlachi,lizard,71.60766088
571,804,Anolis jubar,lizard,20061.51538
572,809,Anolis krugi,lizard,174.4209288
573,810,Anolis kunayalae,lizard,441.4463076
574,812,Anolis laeviventris,lizard,9.996280662
575,813,Anolis lamari,lizard,3.573190862
576,814,Anolis latifrons,lizard,5169.756026
577,815,Anolis leachii,lizard,11.34883245
578,818,Anolis lemurinus,lizard,113481.2864
579,819,Anolis limifrons,lizard,18237.2046
580,821,Anolis lineatopus,lizard,396.8620053
581,822,Anolis lineatus,lizard,71.45645147
582,824,Anolis lionotus,lizard,14011.41385
583,825,Anolis litoralis,lizard,501.4970221
584,826,Anolis lividus,lizard,6.271321444
585,827,Anolis longiceps,lizard,1.221492816
586,830,Anolis loysiana,lizard,3373.802792
587,831,Anolis luciae,lizard,237.5340084
588,832,Anolis lucius,lizard,22745.32584
589,833,Anolis luteogularis,lizard,9265.477996
590,834,Anolis luteosignifer,lizard,2.358450228
591,835,Anolis lynchi,lizard,1065.766652
592,836,Anolis lyra,lizard,4483.706715
593,839,Anolis macrolepis,lizard,705.3330269
594,840,Anolis macrophallus,lizard,2152.541525
595,842,Anolis maculiventris,lizard,20893.76616
596,844,Anolis marcanoi,lizard,2.095913794
597,846,Anolis marmoratus,lizard,53.33394868
598,848,Anolis marsupialis,lizard,17.15663142
599,849,Anolis matudai,lizard,373.3698113
600,850,Anolis maynardi,lizard,12.78807646
601,855,Anolis meridionalis,lizard,382267.4389
602,856,Anolis mestrei,lizard,1298.26908
603,862,Anolis monensis,lizard,9.996280682
604,864,Anolis monticola,lizard,35.53960111
605,867,Anolis nasofrontalis,lizard,1.299008273
606,870,Anolis nebuloides,lizard,145.4858202
607,871,Anolis nebulosus,lizard,8961.124272
608,873,Anolis nicefori,lizard,4.238716024
609,875,Anolis nigrolineatus,lizard,4696.01268
610,876,Anolis noblei,lizard,108.489547
611,877,Anolis notopholis,lizard,2021.1992
612,878,Anolis nubilus,lizard,0.412894691
613,879,Anolis occultus,lizard,76.51277781
614,881,Anolis oculatus,lizard,25.10719364
615,882,Anolis oligaspis,lizard,1978.844528
616,883,Anolis olssoni,lizard,3578.557734
617,885,Anolis onca,lizard,10751.01461
618,886,Anolis opalinus,lizard,364.5943494
619,887,Anolis ophiolepis,lizard,10712.68276
620,890,Anolis ordinatus,lizard,5951.886126
621,891,Anolis ortonii,lizard,779126.7912
622,892,Anolis osa,lizard,34.66636352
623,894,Anolis oxylophus,lizard,10127.16847
624,899,Anolis paternus,lizard,2389.991348
625,900,Anolis pentaprion,lizard,37875.43199
626,901,Anolis peraccae,lizard,4138.405677
627,902,Anolis petersii,lizard,513.1472285
628,904,Anolis philopunctatus,lizard,7585.268888
629,905,Anolis phyllorhinus,lizard,4734.968747
630,906,Anolis pigmaequestris,lizard,2.12608149
631,908,Anolis pinchoti,lizard,3.302594024
632,910,Anolis planiceps,lizard,103074.0543
633,912,Anolis poecilopus,lizard,14614.00295
634,915,Anolis polylepis,lizard,911.5385217
635,916,Anolis poncensis,lizard,11.63756849
636,917,Anolis porcatus,lizard,46660.13695
637,918,Anolis porcus,lizard,1286.561984
638,919,Anolis princeps,lizard,4199.402315
639,924,Anolis pseudotigrinus,lizard,3150.822961
640,925,Anolis pulchellus,lizard,646.229109
641,926,Anolis pumilus,lizard,8761.469992
642,927,Anolis punctatus,lizard,535821.7092
643,928,Anolis purpurescens,lizard,2.792063131
644,931,Anolis quadriocellifer,lizard,1178.520471
645,932,Anolis quaggulus,lizard,21182.47555
646,934,Anolis radulinus,lizard,2068.678537
647,936,Anolis rejectus,lizard,1.881791691
648,938,Anolis richardii,lizard,23.87875687
649,939,Anolis ricordii,lizard,1591.568114
650,941,Anolis rivalis,lizard,3501.265353
651,942,Anolis roatanensis,lizard,24.41168541
652,943,Anolis rodriguezii,lizard,84700.38968
653,944,Anolis roosevelti,lizard,57.4138259
654,945,Anolis roquet,lizard,59.43508403
655,946,Anolis rubiginosus,lizard,2.858002733
656,948,Anolis rubribarbus,lizard,22.5081206
657,951,Anolis rupinae,lizard,4.494727095
658,952,Anolis sabanus,lizard,3.311005592
659,954,Anolis sagrei,lizard,172920.6355
660,957,Anolis scapularis,lizard,42004.08906
661,959,Anolis schwartzi,lizard,24.74992046
662,960,Anolis scriptus,lizard,1519.646032
663,961,Anolis scypheus,lizard,80353.27934
664,962,Anolis semilineatus,lizard,5632.194632
665,963,Anolis sericeus,lizard,136888.3009
666,964,Anolis serranoi,lizard,9877.440925
667,968,Anolis singularis,lizard,273.1061148
668,969,Anolis smallwoodi,lizard,68.28603256
669,970,Anolis smaragdinus,lizard,2731.339146
670,972,Anolis soinii,lizard,3397.252099
671,973,Anolis solitarius,lizard,2.390526256
672,974,Anolis spectrum,lizard,1272.465904
673,975,Anolis squamulatus,lizard,4.924537545
674,978,Anolis stratulus,lizard,655.0485432
675,980,Anolis sulcifrons,lizard,22746.39714
676,981,Anolis tandai,lizard,16448.03467
677,984,Anolis terraealtae,lizard,5.617185064
678,985,Anolis terueli,lizard,4.702765537
679,991,Anolis trachyderma,lizard,106239.8479
680,992,Anolis transversalis,lizard,128253.2068
681,993,Anolis trinitatis,lizard,14.07404211
682,995,Anolis tropidogaster,lizard,119981.2179
683,997,Anolis tropidonotus,lizard,53070.38825
684,999,Anolis uniformis,lizard,5698.941427
685,1000,Anolis unilobatus,lizard,8777.517281
686,1001,Anolis utilensis,lizard,9.010408362
687,1002,Anolis valencienni,lizard,367.283093
688,1005,Anolis vaupesianus,lizard,16828.18241
689,1006,Anolis ventrimaculatus,lizard,1326.464627
690,1007,Anolis vermiculatus,lizard,744.5798326
691,1010,Anolis villai,lizard,3.238447638
692,1011,Anolis vittigerus,lizard,49468.08071
693,1013,Anolis wattsi,lizard,36.10435369
694,1014,Anolis websteri,lizard,631.4612662
695,1015,Anolis wellbornae,lizard,8649.374523
696,1017,Anolis whitemani,lizard,2086.968738
697,1018,Anolis williamsii,lizard,1031.128528
698,1019,Anolis williamsmittermeierorum,lizard,2753.2147
699,1023,Anolis zeus,lizard,150.951926
700,1024,Anomalepis aspinosus,snake,468.657296
701,1026,Anomalepis flavapices,snake,9.996280683
702,1027,Anomalepis mexicanus,snake,6.219114838
703,1028,Anomalopus brevicollis,lizard,4031.238874
704,1029,Anomalopus gowi,lizard,8566.923895
705,1030,Anomalopus leuckartii,lizard,93376.19987
706,1031,Anomalopus mackayi,lizard,68623.23132
707,1032,Anomalopus pluto,lizard,25.99319108
708,1033,Anomalopus swansoni,lizard,143.0526478
709,1034,Anomalopus verreauxi,lizard,12475.47438
710,1037,Anomochilus weberi,snake,670.1412647
711,1038,Anoplohydrus aemulans,snake,80.5282722
712,1039,Anotosaura collaris,lizard,19161.16042
713,1041,Antaioserpens warro,snake,81947.90446
714,1042,Antaresia childreni,snake,214808.3597
715,1043,Antaresia maculosa,snake,53023.21647
716,1044,Antaresia perthensis,snake,31753.81283
717,1045,Antaresia stimsoni,snake,1549834.037
718,1046,Apalone ferox,turtle,59447.14951
719,1047,Apalone mutica,turtle,159753.314
720,1048,Apalone spinifera,turtle,438028.042
721,1049,Aparallactus capensis,snake,508398.79
722,1050,Aparallactus guentheri,snake,50422.22282
723,1051,Aparallactus jacksonii,snake,47310.9585
724,1052,Aparallactus lineatus,snake,3949.804371
725,1053,Aparallactus lunulatus,snake,409554.5533
726,1054,Aparallactus modestus,snake,288150.454
727,1055,Aparallactus moeruensis,snake,6507.061236
728,1056,Aparallactus niger,snake,9187.544352
729,1057,Aparallactus nigriceps,snake,740.3415796
730,1058,Aparallactus turneri,snake,4224.927585
731,1059,Aparallactus werneri,snake,12203.60738
732,1061,Aphaniotis acutirostris,lizard,5389.317618
733,1062,Aphaniotis fusca,lizard,208119.2192
734,1063,Aphaniotis ornata,lizard,1287.238627
735,1064,Aplopeltura boa,snake,255372.2344
736,1066,Apostolepis ambiniger,snake,951647.7573
737,1067,Apostolepis ammodites,snake,96834.02933
738,1068,Apostolepis arenaria,snake,8196.080947
739,1069,Apostolepis assimilis,snake,288896.373
740,1070,Apostolepis breviceps,snake,39292.21869
741,1071,Apostolepis cearensis,snake,67672.78478
742,1073,Apostolepis christineae,snake,10687.73316
743,1074,Apostolepis dimidiata,snake,126438.5157
744,1075,Apostolepis dorbignyi,snake,81156.68111
745,1076,Apostolepis flavotorquata,snake,114980.7901
746,1077,Apostolepis gaboi,snake,21034.50101
747,1079,Apostolepis intermedia,snake,9456.208491
748,1081,Apostolepis multicincta,snake,4777.860122
749,1082,Apostolepis nelsonjorgei,snake,147.6652039
750,1084,Apostolepis nigrolineata,snake,139301.8983
751,1085,Apostolepis nigroterminata,snake,516141.9299
752,1086,Apostolepis phillipsae,snake,3337.506256
753,1088,Apostolepis pymi,snake,33937.22171
754,1090,Apostolepis serrana,snake,11055.51987
755,1091,Apostolepis striata,snake,44.18170736
756,1092,Apostolepis tenuis,snake,115697.0631
757,1093,Apostolepis vittata,snake,113188.3971
758,1094,Aprasia aurita,lizard,29854.00067
759,1095,Aprasia clairae,lizard,44.89136941
760,1096,Aprasia haroldi,lizard,320.4265712
761,1097,Aprasia inaurita,lizard,187824.0886
762,1098,Aprasia litorea,lizard,560.8273348
763,1099,Aprasia parapulchella,lizard,8208.885647
764,1100,Aprasia picturata,lizard,16998.35101
765,1101,Aprasia pseudopulchella,lizard,9874.544818
766,1102,Aprasia pulchella,lizard,172.4558362
767,1103,Aprasia repens,lizard,349.5211234
768,1104,Aprasia rostrata,lizard,24697.24292
769,1105,Aprasia smithi,lizard,465.2025366
770,1106,Aprasia striolata,lizard,84320.21362
771,1109,Archaeolacerta bedriagae,lizard,323.1258851
772,1110,Archaius tigris,lizard,0.027517407
773,1111,Archelaphe bella,snake,28.44611568
774,1112,Argyrogena fasciolata,snake,485680.4633
775,1114,Argyrophis bothriorhynchus,snake,9.996280686
776,1115,Argyrophis diardii,snake,772198.3276
777,1116,Argyrophis giadinhensis,snake,172.1247835
778,1117,Argyrophis hypsobothrius,snake,84507.69919
779,1119,Argyrophis koshunensis,snake,3565.249242
780,1120,Argyrophis muelleri,snake,367748.6071
781,1121,Argyrophis oatesii,snake,1.451482601
782,1122,Argyrophis roxaneae,snake,125.6888249
783,1123,Argyrophis siamensis,snake,154399.6356
784,1124,Argyrophis trangensis,snake,13.11061767
785,1125,Aristelliger barbouri,lizard,765.4784947
786,1126,Aristelliger cochranae,lizard,2130.07729
787,1127,Aristelliger expectatus,lizard,2104.26745
788,1128,Aristelliger georgeensis,lizard,4180.139206
789,1129,Aristelliger hechti,lizard,4.483694137
790,1130,Aristelliger lar,lizard,4541.375295
791,1131,Aristelliger praesignis,lizard,404.2553045
792,1132,Aristelliger reyesi,lizard,19.31921458
793,1133,Arizona elegans,snake,504086.6307
794,1134,Arrhyton ainictum,snake,9.99628067
795,1135,Arrhyton dolichura,snake,3.211541104
796,1136,Arrhyton procerum,snake,9.996280683
797,1137,Arrhyton redimitum,snake,53.85038003
798,1139,Arrhyton taeniatum,snake,4419.637912
799,1140,Arrhyton tanyplectum,snake,9.770879604
800,1141,Arrhyton vittatum,snake,17539.93004
801,1144,Arthrosaura kockii,lizard,68671.6074
802,1146,Arthrosaura reticulata,lizard,202238.7326
803,1150,Arthrosaura versteegii,lizard,1205.684359
804,1152,Asaccus caudivolvulus,lizard,520.7456884
805,1153,Asaccus gallagheri,lizard,343.4416173
806,1156,Asaccus montanus,lizard,6.450937028
807,1157,Asaccus platyrhynchus,lizard,1150.671638
808,1158,Asaccus tangestanensis,lizard,1413.725209
809,1160,Aspidelaps lubricus,snake,122755.0239
810,1161,Aspidelaps scutatus,snake,260617.3935
811,1162,Aspidites melanocephalus,snake,739412.8861
812,1163,Aspidites ramsayi,snake,1221642.779
813,1164,Aspidomorphus lineaticollis,snake,730.0009105
814,1165,Aspidomorphus muelleri,snake,42708.05324
815,1166,Aspidomorphus schlegelii,snake,13105.16735
816,1167,Aspidoscelis angusticeps,lizard,60198.19114
817,1168,Aspidoscelis burti,lizard,32922.18153
818,1170,Aspidoscelis ceralbensis,lizard,11.93302507
819,1171,Aspidoscelis communis,lizard,1496.744389
820,1172,Aspidoscelis costata,lizard,13116.04698
821,1173,Aspidoscelis cozumelae,lizard,3922.324379
822,1174,Aspidoscelis danheimae,lizard,10.17962887
823,1175,Aspidoscelis deppei,lizard,56960.54252
824,1176,Aspidoscelis exsanguis,lizard,66624.95989
825,1177,Aspidoscelis flagellicauda,lizard,16890.94928
826,1178,Aspidoscelis gularis,lizard,251267.728
827,1179,Aspidoscelis guttata,lizard,13931.6969
828,1180,Aspidoscelis hyperythra,lizard,9552.010139
829,1181,Aspidoscelis inornata,lizard,138495.4967
830,1182,Aspidoscelis labialis,lizard,2898.52354
831,1183,Aspidoscelis laredoensis,lizard,21290.69649
832,1184,Aspidoscelis lineattissima,lizard,3511.668318
833,1185,Aspidoscelis marmorata,lizard,139407.6213
834,1186,Aspidoscelis maslini,lizard,1669.106566
835,1187,Aspidoscelis maxima,lizard,160.059254
836,1189,Aspidoscelis motaguae,lizard,1653.91607
837,1190,Aspidoscelis neomexicana,lizard,21052.03962
838,1193,Aspidoscelis pai,lizard,1516.255746
839,1195,Aspidoscelis picta,lizard,2.692473009
840,1196,Aspidoscelis rodecki,lizard,522.0077438
841,1198,Aspidoscelis scalaris,lizard,24704.16038
842,1199,Aspidoscelis sexlineata,lizard,295093.9436
843,1200,Aspidoscelis sonorae,lizard,5274.721838
844,1201,Aspidoscelis stictogramma,lizard,3623.519219
845,1202,Aspidoscelis tesselata,lizard,61877.20395
846,1203,Aspidoscelis tigris,lizard,582026.8294
847,1204,Aspidoscelis uniparens,lizard,46670.50338
848,1205,Aspidoscelis velox,lizard,4113.617367
849,1206,Aspidoscelis xanthonota,lizard,8477.17669
850,1207,Aspidura brachyorrhos,snake,1.231962047
851,1212,Aspidura guentheri,snake,2.459392996
852,1214,Aspronema cochabambae,lizard,6915.084636
853,1215,Aspronema dorsivittatum,lizard,1219365.432
854,1216,Asthenodipsas laevis,snake,237699.5765
855,1217,Asthenodipsas lasgalenensis,snake,40.36388981
856,1218,Asthenodipsas malaccanus,snake,207875.976
857,1220,Asthenodipsas vertebralis,snake,175974.7416
858,1221,Astrochelys radiata,turtle,4775.500504
859,1222,Astrochelys yniphora,turtle,694.3478393
860,1223,Asymblepharus alaicus,lizard,73262.85876
861,1224,Asymblepharus eremchenkoi,lizard,4118.761054
862,1225,Asymblepharus himalayanus,lizard,61164.50363
863,1226,Asymblepharus ladacensis,lizard,25312.28862
864,1229,Asymblepharus sikimmensis,lizard,138486.2299
865,1230,Asymblepharus tragbulense,lizard,767.1228171
866,1231,Ateuchosaurus chinensis,lizard,18592.67034
867,1232,Ateuchosaurus pellopleurus,lizard,259.8077506
868,1233,Atheris acuminata,snake,9.837449989
869,1234,Atheris anisolepis,snake,5384.234019
870,1237,Atheris ceratophora,snake,15.59966893
871,1238,Atheris chlorechis,snake,89156.57737
872,1241,Atheris hispida,snake,30308.16148
873,1244,Atheris matildae,snake,3760.455446
874,1245,Atheris nitschei,snake,17560.33786
875,1246,Atheris rungweensis,snake,10308.45235
876,1247,Atheris squamigera,snake,228108.5086
877,1249,Atlantolacerta andreanskyi,lizard,325.6795696
878,1250,Atractaspis andersonii,snake,49317.44125
879,1251,Atractaspis aterrima,snake,131337.757
880,1252,Atractaspis battersbyi,snake,242.8658886
881,1253,Atractaspis bibronii,snake,674209.6677
882,1254,Atractaspis boulengeri,snake,168660.8857
883,1255,Atractaspis congica,snake,153620.4908
884,1256,Atractaspis corpulenta,snake,128411.5659
885,1257,Atractaspis dahomeyensis,snake,77587.73658
886,1258,Atractaspis duerdeni,snake,8740.131475
887,1259,Atractaspis engaddensis,snake,25998.41227
888,1260,Atractaspis engdahli,snake,6.279051912
889,1261,Atractaspis fallax,snake,136657.9072
890,1262,Atractaspis irregularis,snake,284524.6488
891,1263,Atractaspis leucomelas,snake,11155.74725
892,1264,Atractaspis magrettii,snake,74192.04641
893,1265,Atractaspis microlepidota,snake,214227.4425
894,1266,Atractaspis micropholis,snake,169900.6349
895,1267,Atractaspis phillipsi,snake,18919.56713
896,1268,Atractaspis reticulata,snake,177861.4323
897,1269,Atractaspis scorteccii,snake,6605.882967
898,1270,Atractaspis watsoni,snake,763301.2883
899,1272,Atractus albuquerquei,snake,409223.2761
900,1273,Atractus alphonsehogei,snake,98694.49693
901,1283,Atractus badius,snake,35793.13499
902,1284,Atractus balzani,snake,3178.121655
903,1286,Atractus bocki,snake,7513.823699
904,1287,Atractus bocourti,snake,38667.27238
905,1288,Atractus boettgeri,snake,103128.8825
906,1289,Atractus caete,snake,130.7913004
907,1290,Atractus careolepis,snake,0.307211565
908,1292,Atractus caxiuana,snake,10752.05988
909,1296,Atractus collaris,snake,99360.06149
910,1297,Atractus crassicaudatus,snake,717.6778579
911,1303,Atractus echidna,snake,9.964484414
912,1306,Atractus elaps,snake,329042.9764
913,1308,Atractus emmeli,snake,159846.0315
914,1311,Atractus favae,snake,1398.572581
915,1312,Atractus flammigerus,snake,69352.75847
916,1314,Atractus francoi,snake,10.52021685
917,1318,Atractus guentheri,snake,252.2244856
918,1326,Atractus lasallei,snake,151.9316339
919,1327,Atractus latifrons,snake,550391.2221
920,1331,Atractus macondo,snake,9.992903631
921,1332,Atractus maculatus,snake,78.92641379
922,1333,Atractus major,snake,441632.6929
923,1334,Atractus manizalesensis,snake,1381.320611
924,1337,Atractus medusa,snake,9.996280628
925,1342,Atractus microrhynchus,snake,3776.184168
926,1348,Atractus natans,snake,45083.47377
927,1349,Atractus nicefori,snake,2853.702969
928,1350,Atractus nigricaudus,snake,6.613617361
929,1352,Atractus obesus,snake,1194.845032
930,1353,Atractus obtusirostris,snake,50.59325818
931,1355,Atractus occipitoalbus,snake,39373.14073
932,1361,Atractus pantostictus,snake,75912.45411
933,1362,Atractus paraguayensis,snake,154774.1556
934,1363,Atractus paravertebralis,snake,2890.161429
935,1365,Atractus pauciscutatus,snake,6.613617361
936,1367,Atractus poeppigi,snake,111165.8474
937,1368,Atractus potschi,snake,2383.542425
938,1369,Atractus punctiventris,snake,9.9962807
939,1371,Atractus reticulatus,snake,135724.2884
940,1374,Atractus roulei,snake,2.813461641
941,1378,Atractus schach,snake,153492.1077
942,1379,Atractus serranus,snake,69.55694917
943,1380,Atractus snethlageae,snake,264217.2052
944,1384,Atractus taeniatus,snake,45655.55121
945,1388,Atractus thalesdelemai,snake,7109.402491
946,1389,Atractus titanicus,snake,731.3178579
947,1390,Atractus torquatus,snake,46356.37815
948,1392,Atractus trihedrurus,snake,2171.956011
949,1393,Atractus trilineatus,snake,58595.83208
950,1397,Atractus univittatus,snake,0.778806664
951,1398,Atractus variegatus,snake,46.9628973
952,1399,Atractus ventrimaculatus,snake,9.996280686
953,1400,Atractus vertebralis,snake,1969.216653
954,1405,Atractus zebrinus,snake,3046.829578
955,1406,Atractus zidoki,snake,212.2718471
956,1407,Atretium schistosum,snake,410823.1713
957,1410,Atropoides mexicanus,snake,9168.423206
958,1411,Atropoides nummifer,snake,95.75929268
959,1412,Atropoides occiduus,snake,4.811767806
